phase	node_strength	dyad_strength	raw_strength_ratio	fisher_z_strength_ratio	dyadic_weight	node_weight	repetitions	n_perm	profile_power	mantel_power	power_difference	paired_standard_error	paired_ci_low	paired_ci_high	profile_only_rejections	mantel_only_rejections	both_reject	neither_reject	maximum_huber_cdelta_pearson_p_difference
external_replication	0.65	0.65	1.0	1.0	0.25	0.75	400	199	0.3675	0.3475	0.02	0.018704937495666537	-0.016661677491506408	0.05666167749150641	32	24	115	229	0.0
external_replication	0.65	0.65	1.0	1.0	0.275	0.725	400	199	0.3175	0.325	-0.0075	0.017156492593045882	-0.041126725482369925	0.026126725482369925	22	25	105	248	0.0
external_replication	0.65	0.65	1.0	1.0	0.3	0.7	400	199	0.2975	0.31	-0.0125	0.017149186905763843	-0.04611240633529713	0.021112406335297127	21	26	98	255	0.0
external_replication	0.65	0.8	0.8125	0.7057072947413578	0.1	0.9	400	199	0.6825	0.59	0.0925	0.018993716808341877	0.05527231505564992	0.12972768494435008	49	12	224	115	0.0
external_replication	0.65	0.8	0.8125	0.7057072947413578	0.125	0.875	400	199	0.63	0.5625	0.0675	0.01892762564431493	0.030401853737142742	0.10459814626285727	43	16	209	132	0.0
external_replication	0.65	0.8	0.8125	0.7057072947413578	0.15	0.85	400	199	0.585	0.51	0.075	0.02029698052781167	0.03521791816548913	0.11478208183451086	49	19	185	147	0.0
external_replication	0.65	0.8	0.8125	0.7057072947413578	0.175	0.825	400	199	0.535	0.47	0.065	0.019758884933988214	0.0262725855293831	0.1037274144706169	45	19	169	167	0.0
external_replication	0.65	0.8	0.8125	0.7057072947413578	0.2	0.8	400	199	0.485	0.4475	0.0375	0.01846854332999302	0.001301655073213684	0.07369834492678631	35	20	159	186	0.0
external_replication	0.65	0.8	0.8125	0.7057072947413578	0.225	0.775	400	199	0.4475	0.43	0.0175	0.018543030630466154	-0.018844340035713655	0.05384434003571366	31	24	148	197	0.0
external_replication	0.65	0.8	0.8125	0.7057072947413578	0.25	0.75	400	199	0.4125	0.425	-0.0125	0.020171181582050172	-0.05203551590081834	0.027035515900818336	30	35	135	200	0.0
