n	replication	root_seed	truth	method	estimate	se	z	covered	coefficient_x	coefficient_y	error
640	274	2026090701	0.19347511885804566	direct_only_ablation	0.15816141727346442	0.050956233072995544	-0.6930202539499704	1	-0.09925730406519763	-0.1781479045536094	
640	274	2026090701	0.19347511885804566	oracle_fixed_reference	0.1475028496334406	0.05075067560655591	-0.9058454626496918	1	-0.09925730406519763	-0.1781479045536094	
640	275	2026090701	0.19347511885804566	complete_kde	0.22131049378452722	0.058577345451135826	0.47519010484524815	1	-0.14034469899532837	-0.06674732352043769	
640	275	2026090701	0.19347511885804566	direct_only_ablation	0.22131049378452727	0.05876806216833633	0.47364799687880543	1	-0.14034469899532837	-0.06674732352043769	
640	275	2026090701	0.19347511885804566	oracle_fixed_reference	0.22248847944713254	0.058656901533053724	0.4946282505689049	1	-0.14034469899532837	-0.06674732352043769	
640	276	2026090701	0.19347511885804566	complete_kde	0.12395885323927865	0.0542380411062649	-1.2816883537989237	1	-0.15646947503494504	-0.2099644609312696	
640	276	2026090701	0.19347511885804566	direct_only_ablation	0.12395885323927856	0.054360705741947644	-1.2787962310269385	1	-0.15646947503494504	-0.2099644609312696	
640	276	2026090701	0.19347511885804566	oracle_fixed_reference	0.11365914031479031	0.054454869731159615	-1.4657271046152895	1	-0.15646947503494504	-0.2099644609312696	
640	277	2026090701	0.19347511885804566	complete_kde	0.22638170940588617	0.04504692653083407	0.7304957980943794	1	-0.12764395931408695	-0.15115461847011702	
640	277	2026090701	0.19347511885804566	direct_only_ablation	0.22638170940588606	0.04503980466183221	0.7306113069297171	1	-0.12764395931408695	-0.15115461847011702	
640	277	2026090701	0.19347511885804566	oracle_fixed_reference	0.23306908431076462	0.044884818703222064	0.8821237691637751	1	-0.12764395931408695	-0.15115461847011702	
640	278	2026090701	0.19347511885804566	complete_kde	0.17051492921481165	0.05227403396573012	-0.4392274309322729	1	-0.11688370924572382	-0.18001146037547394	
640	278	2026090701	0.19347511885804566	direct_only_ablation	0.17051492921481165	0.05242716212759534	-0.43794454461132815	1	-0.11688370924572382	-0.18001146037547394	
640	278	2026090701	0.19347511885804566	oracle_fixed_reference	0.17056481949471883	0.05240986542891634	-0.43713715301177686	1	-0.11688370924572382	-0.18001146037547394	
640	279	2026090701	0.19347511885804566	complete_kde	0.22865508491176528	0.062091017889886545	0.5665870402722093	1	-0.13758170405370884	-0.22223371991557286	
640	279	2026090701	0.19347511885804566	direct_only_ablation	0.22865508491176534	0.06218990815780474	0.5656860911331744	1	-0.13758170405370884	-0.22223371991557286	
640	279	2026090701	0.19347511885804566	oracle_fixed_reference	0.22051562070082237	0.062662259890229	0.43152771524911376	1	-0.13758170405370884	-0.22223371991557286	
640	280	2026090701	0.19347511885804566	complete_kde	0.11502405399714391	0.05595280680233376	-1.4020934666968234	1	-0.041981419497883726	-0.32089251386603834	
640	280	2026090701	0.19347511885804566	direct_only_ablation	0.11502405399714379	0.05573250613980321	-1.4076356922495086	1	-0.041981419497883726	-0.32089251386603834	
640	280	2026090701	0.19347511885804566	oracle_fixed_reference	0.10884468415250602	0.05632123654686716	-1.502638079245921	1	-0.041981419497883726	-0.32089251386603834	
640	281	2026090701	0.19347511885804566	complete_kde	0.0909887275442331	0.05591965882569703	-1.8327435014091413	1	-0.14971622364870066	-0.19770843573605357	
640	281	2026090701	0.19347511885804566	direct_only_ablation	0.09098872754423303	0.05566334816779455	-1.8411826576596186	1	-0.14971622364870066	-0.19770843573605357	
640	281	2026090701	0.19347511885804566	oracle_fixed_reference	0.09569803758561511	0.0553980281131563	-1.7649920873123963	1	-0.14971622364870066	-0.19770843573605357	
640	282	2026090701	0.19347511885804566	complete_kde	0.20956790664646516	0.050598394191987854	0.31804937776005054	1	-0.2075240194769507	-0.2791775564215793	
640	282	2026090701	0.19347511885804566	direct_only_ablation	0.20956790664646535	0.050035031264637896	0.32163041336586945	1	-0.2075240194769507	-0.2791775564215793	
640	282	2026090701	0.19347511885804566	oracle_fixed_reference	0.2279042671471599	0.04912842594086069	0.7007989291283012	1	-0.2075240194769507	-0.2791775564215793	
640	283	2026090701	0.19347511885804566	complete_kde	0.1461775451329011	0.05481416513604085	-0.8628713692484198	1	-0.23293550888007736	-0.20139885715768713	
640	283	2026090701	0.19347511885804566	direct_only_ablation	0.146177545132901	0.05436366129855315	-0.8700218601060902	1	-0.23293550888007736	-0.20139885715768713	
640	283	2026090701	0.19347511885804566	oracle_fixed_reference	0.1441887718466603	0.05449068667575127	-0.9044912079134825	1	-0.23293550888007736	-0.20139885715768713	
640	284	2026090701	0.19347511885804566	complete_kde	0.2506206377955283	0.0752032240322427	0.7598812374451128	1	-0.07936336729497226	-0.15014755876944497	
640	284	2026090701	0.19347511885804566	direct_only_ablation	0.2506206377955283	0.07542752380659634	0.7576215690708529	1	-0.07936336729497226	-0.15014755876944497	
640	284	2026090701	0.19347511885804566	oracle_fixed_reference	0.2505698098582539	0.07545867735127226	0.7566351943120242	1	-0.07936336729497226	-0.15014755876944497	
640	285	2026090701	0.19347511885804566	complete_kde	0.1687393225044385	0.0479654681823761	-0.5157000919819192	1	-0.16866345289944532	-0.05791574894580906	
640	285	2026090701	0.19347511885804566	direct_only_ablation	0.16873932250443868	0.04802530088405983	-0.5150576029356453	1	-0.16866345289944532	-0.05791574894580906	
640	285	2026090701	0.19347511885804566	oracle_fixed_reference	0.17667238685438738	0.047888939357742445	-0.3508687439940492	1	-0.16866345289944532	-0.05791574894580906	
640	286	2026090701	0.19347511885804566	complete_kde	0.1859513368507414	0.055007773934305754	-0.13677670389442986	1	-0.10128585890915073	-0.06887185252284792	
640	286	2026090701	0.19347511885804566	direct_only_ablation	0.1859513368507412	0.055263620300894455	-0.13614348763869702	1	-0.10128585890915073	-0.06887185252284792	
640	286	2026090701	0.19347511885804566	oracle_fixed_reference	0.18431519290821774	0.05534271504929966	-0.1655127678804374	1	-0.10128585890915073	-0.06887185252284792	
640	287	2026090701	0.19347511885804566	complete_kde	0.1418438338838136	0.06206372681387781	-0.8319075831373858	1	-0.07153095685569102	-0.1273167202681109	
640	287	2026090701	0.19347511885804566	direct_only_ablation	0.1418438338838136	0.06216340464310363	-0.8305736352547093	1	-0.07153095685569102	-0.1273167202681109	
640	287	2026090701	0.19347511885804566	oracle_fixed_reference	0.13797622813493848	0.06254090645112982	-0.8874014444685839	1	-0.07153095685569102	-0.1273167202681109	
640	288	2026090701	0.19347511885804566	complete_kde	0.17379245958988965	0.04728601091373944	-0.4162469806146624	1	-0.2041693800049469	-0.2863755552450343	
640	288	2026090701	0.19347511885804566	direct_only_ablation	0.1737924595898895	0.04659176164846224	-0.42244934666053313	1	-0.2041693800049469	-0.2863755552450343	
640	288	2026090701	0.19347511885804566	oracle_fixed_reference	0.1680483322368671	0.04671389990322319	-0.5443087961796175	1	-0.2041693800049469	-0.2863755552450343	
640	289	2026090701	0.19347511885804566	complete_kde	0.11948755549672047	0.04900321579619366	-1.509851183421154	1	-0.188225815664809	-0.09857268565976772	
640	289	2026090701	0.19347511885804566	direct_only_ablation	0.1194875554967201	0.04892675481900314	-1.5122107246849081	1	-0.188225815664809	-0.09857268565976772	
640	289	2026090701	0.19347511885804566	oracle_fixed_reference	0.12950228770714003	0.04925912830729665	-1.298700024730837	1	-0.188225815664809	-0.09857268565976772	
640	290	2026090701	0.19347511885804566	complete_kde	0.23658907556829584	0.05694611672758499	0.7571009085043643	1	-0.17465962382454933	-0.17208762042813616	
640	290	2026090701	0.19347511885804566	direct_only_ablation	0.23658907556829575	0.05671497503560465	0.7601864707369423	1	-0.17465962382454933	-0.17208762042813616	
640	290	2026090701	0.19347511885804566	oracle_fixed_reference	0.2325409938508828	0.05699686810273063	0.6854038878491564	1	-0.17465962382454933	-0.17208762042813616	
640	291	2026090701	0.19347511885804566	complete_kde	0.13608025630489215	0.05850186379040831	-0.9810775047916286	1	-0.007307131519071794	-0.16501386145150196	
640	291	2026090701	0.19347511885804566	direct_only_ablation	0.13608025630489226	0.058540089816358255	-0.9804368721196456	1	-0.007307131519071794	-0.16501386145150196	
640	291	2026090701	0.19347511885804566	oracle_fixed_reference	0.13074841316748126	0.0590192328947322	-1.062818044457557	1	-0.007307131519071794	-0.16501386145150196	
640	292	2026090701	0.19347511885804566	complete_kde	0.1249289511698303	0.05019917914833112	-1.365483835615551	1	-0.2081856765546468	-0.2014391752786615	
640	292	2026090701	0.19347511885804566	direct_only_ablation	0.12492895116983016	0.0499450951675887	-1.3724304150029483	1	-0.2081856765546468	-0.2014391752786615	
640	292	2026090701	0.19347511885804566	oracle_fixed_reference	0.1107252356003937	0.050518198794970236	-1.638021252370756	1	-0.2081856765546468	-0.2014391752786615	
640	293	2026090701	0.19347511885804566	complete_kde	0.21475824879317074	0.07108231086673814	0.2994152789296019	1	-0.23442646458291055	-0.09279965321235521	
640	293	2026090701	0.19347511885804566	direct_only_ablation	0.21475824879317074	0.07125105928922465	0.29870615465142614	1	-0.23442646458291055	-0.09279965321235521	
640	293	2026090701	0.19347511885804566	oracle_fixed_reference	0.2271422971613389	0.06995725070641721	0.48125359363507597	1	-0.23442646458291055	-0.09279965321235521	
640	294	2026090701	0.19347511885804566	complete_kde	0.1754017070260221	0.05299081762126232	-0.3410668610776766	1	-0.12702461615900656	-0.19317167393447815	
640	294	2026090701	0.19347511885804566	direct_only_ablation	0.17540170702602217	0.052951338102583234	-0.34132115409453223	1	-0.12702461615900656	-0.19317167393447815	
640	294	2026090701	0.19347511885804566	oracle_fixed_reference	0.16690277947173057	0.05346661974453583	-0.4969893274210724	1	-0.12702461615900656	-0.19317167393447815	
640	295	2026090701	0.19347511885804566	complete_kde	0.3774746126109203	0.12213242347646802	1.5065572967061192	1	-0.10979502084899465	-0.09581848759272521	
640	295	2026090701	0.19347511885804566	direct_only_ablation	0.3774746126109203	0.12231090041306039	1.5043589175738512	1	-0.10979502084899465	-0.09581848759272521	
640	295	2026090701	0.19347511885804566	oracle_fixed_reference	0.37599658307870554	0.12287901475074199	1.485375388066885	1	-0.10979502084899465	-0.09581848759272521	
640	296	2026090701	0.19347511885804566	complete_kde	0.14705221701970614	0.06281830196162301	-0.7390028126946224	1	-0.12949262034125872	-0.18277862026628033	
640	296	2026090701	0.19347511885804566	direct_only_ablation	0.14705221701970622	0.0627425102771535	-0.7398955131580617	1	-0.12949262034125872	-0.18277862026628033	
640	296	2026090701	0.19347511885804566	oracle_fixed_reference	0.15084320854270203	0.062048892089300714	-0.6870696458848584	1	-0.12949262034125872	-0.18277862026628033	
640	297	2026090701	0.19347511885804566	complete_kde	0.06849299424165155	0.05878673286812284	-2.126026035445249	0	-0.13774047663312475	-0.14392574372345393	
640	297	2026090701	0.19347511885804566	direct_only_ablation	0.0684929942416517	0.05889709991536388	-2.12204208349809	0	-0.13774047663312475	-0.14392574372345393	
640	297	2026090701	0.19347511885804566	oracle_fixed_reference	0.06662231716996896	0.05883135989220518	-2.156210597893794	0	-0.13774047663312475	-0.14392574372345393	
640	298	2026090701	0.19347511885804566	complete_kde	0.17829879816422392	0.05919195716880228	-0.25639160148974727	1	-0.21251626866229395	-0.15578878512044375	
640	298	2026090701	0.19347511885804566	direct_only_ablation	0.178298798164224	0.059142330396533986	-0.25660674160230695	1	-0.21251626866229395	-0.15578878512044375	
640	298	2026090701	0.19347511885804566	oracle_fixed_reference	0.18510606809596167	0.05919053415067112	-0.14139170869416973	1	-0.21251626866229395	-0.15578878512044375	
640	299	2026090701	0.19347511885804566	complete_kde	0.08697293780208094	0.042073094429040496	-2.531360778218698	0	-0.22234743072630989	-0.24619929045632832	
640	299	2026090701	0.19347511885804566	direct_only_ablation	0.08697293780208049	0.040974909221697005	-2.599204807989427	0	-0.22234743072630989	-0.24619929045632832	
640	299	2026090701	0.19347511885804566	oracle_fixed_reference	0.10784875875603789	0.040725289592392744	-2.1025353277783028	0	-0.22234743072630989	-0.24619929045632832	
640	300	2026090701	0.19347511885804566	complete_kde	0.1685233491420494	0.0678198806067643	-0.3679123214721142	1	-0.10441648178924859	-0.1911093158779914	
640	300	2026090701	0.19347511885804566	direct_only_ablation	0.16852334914204914	0.06802100592348857	-0.3668244739582768	1	-0.10441648178924859	-0.1911093158779914	
640	300	2026090701	0.19347511885804566	oracle_fixed_reference	0.1711324297550753	0.0677594523336763	-0.32973538500496535	1	-0.10441648178924859	-0.1911093158779914	
640	301	2026090701	0.19347511885804566	complete_kde	0.2212005399969577	0.061890819947028074	0.44797307844106843	1	-0.12740759643953325	-0.014246486689043408	
640	301	2026090701	0.19347511885804566	direct_only_ablation	0.2212005399969577	0.06209309056252579	0.44651378901801353	1	-0.12740759643953325	-0.014246486689043408	
640	301	2026090701	0.19347511885804566	oracle_fixed_reference	0.21963376378246224	0.062207235210479675	0.42050807813445135	1	-0.12740759643953325	-0.014246486689043408	
640	302	2026090701	0.19347511885804566	complete_kde	0.19304595775529207	0.061558210774660164	-0.006971630548597014	1	-0.13065181278364751	0.007086843674942805	
640	302	2026090701	0.19347511885804566	direct_only_ablation	0.19304595775529182	0.06162331772573429	-0.0069642648041753205	1	-0.13065181278364751	0.007086843674942805	
640	302	2026090701	0.19347511885804566	oracle_fixed_reference	0.18957993945852564	0.06192607834638423	-0.06290046945540934	1	-0.13065181278364751	0.007086843674942805	
640	303	2026090701	0.19347511885804566	complete_kde	0.2464743770728456	0.07730538173992353	0.6855830347375292	1	-0.19256376791604332	-0.16210188683351878	
640	303	2026090701	0.19347511885804566	direct_only_ablation	0.24647437707284545	0.07741351469777698	0.6846253967632052	1	-0.19256376791604332	-0.16210188683351878	
640	303	2026090701	0.19347511885804566	oracle_fixed_reference	0.2360518507495722	0.07910800892968997	0.5382101315350775	1	-0.19256376791604332	-0.16210188683351878	
640	304	2026090701	0.19347511885804566	complete_kde	0.20225463458480555	0.06965099292124428	0.12605011584956236	1	-0.05847768680533366	-0.07803634284879565	
640	304	2026090701	0.19347511885804566	direct_only_ablation	0.20225463458480566	0.06976173810026674	0.12585001414588368	1	-0.05847768680533366	-0.07803634284879565	
640	304	2026090701	0.19347511885804566	oracle_fixed_reference	0.19879953417097262	0.07066674835551953	0.07534541261386749	1	-0.05847768680533366	-0.07803634284879565	
640	305	2026090701	0.19347511885804566	complete_kde	0.13394164507571873	0.06079505734827882	-0.9792485833391913	1	-0.1355579962723276	-0.06167420402772317	
640	305	2026090701	0.19347511885804566	direct_only_ablation	0.13394164507571865	0.060904975821579464	-0.9774812809503405	1	-0.1355579962723276	-0.06167420402772317	
640	305	2026090701	0.19347511885804566	oracle_fixed_reference	0.13396508368788312	0.06094912782818399	-0.9763886259032571	1	-0.1355579962723276	-0.06167420402772317	
640	306	2026090701	0.19347511885804566	complete_kde	0.13934509003863324	0.03990448220895289	-1.3564899435599724	1	-0.11074771989345683	-0.0753675033846353	
640	306	2026090701	0.19347511885804566	direct_only_ablation	0.13934509003863318	0.039838654108389444	-1.3587313635681653	1	-0.11074771989345683	-0.0753675033846353	
640	306	2026090701	0.19347511885804566	oracle_fixed_reference	0.13545163299511687	0.04046666017153271	-1.4338590241194866	1	-0.11074771989345683	-0.0753675033846353	
640	307	2026090701	0.19347511885804566	complete_kde	0.16973612826267048	0.06945374914740629	-0.34179566815021534	1	-0.005170732979739745	-0.2553614872918425	
640	307	2026090701	0.19347511885804566	direct_only_ablation	0.1697361282626704	0.06951073546541878	-0.3415154570934627	1	-0.005170732979739745	-0.2553614872918425	
640	307	2026090701	0.19347511885804566	oracle_fixed_reference	0.16104308390664812	0.07023299783164155	-0.4617777391354093	1	-0.005170732979739745	-0.2553614872918425	
640	308	2026090701	0.19347511885804566	complete_kde	0.16979407566624216	0.06966071298174474	-0.33994833211094677	1	-0.1609958656916464	-0.09851387416141154	
640	308	2026090701	0.19347511885804566	direct_only_ablation	0.169794075666242	0.06986477932491382	-0.33895538525459845	1	-0.1609958656916464	-0.09851387416141154	
640	308	2026090701	0.19347511885804566	oracle_fixed_reference	0.17593675791847024	0.0691168778960351	-0.2537493225020442	1	-0.1609958656916464	-0.09851387416141154	
640	309	2026090701	0.19347511885804566	complete_kde	0.13668283343247067	0.05208702567340428	-1.0903345831584548	1	-0.1195731468277187	-0.17443526623674627	
640	309	2026090701	0.19347511885804566	direct_only_ablation	0.1366828334324707	0.05201270507130275	-1.0918925548617404	1	-0.1195731468277187	-0.17443526623674627	
640	309	2026090701	0.19347511885804566	oracle_fixed_reference	0.14191433716396407	0.05191338859304594	-0.9932077849564308	1	-0.1195731468277187	-0.17443526623674627	
640	310	2026090701	0.19347511885804566	complete_kde	0.234269912269465	0.06409871251311504	0.6364370174061209	1	-0.09079523004927764	-0.24910794811660197	
640	310	2026090701	0.19347511885804566	direct_only_ablation	0.23426991226946522	0.06408961888246327	0.6365273210039664	1	-0.09079523004927764	-0.24910794811660197	
640	310	2026090701	0.19347511885804566	oracle_fixed_reference	0.22805942638750565	0.0651327672329427	0.5309817008967495	1	-0.09079523004927764	-0.24910794811660197	
640	311	2026090701	0.19347511885804566	complete_kde	0.26247038546688234	0.050759126642419564	1.3592681981091674	1	-0.29087244935091927	-0.19127429963011844	
640	311	2026090701	0.19347511885804566	direct_only_ablation	0.26247038546688223	0.05011062484156538	1.3768590359225954	1	-0.29087244935091927	-0.19127429963011844	
640	311	2026090701	0.19347511885804566	oracle_fixed_reference	0.24910161994770105	0.05070213003844768	1.0971235537338082	1	-0.29087244935091927	-0.19127429963011844	
640	312	2026090701	0.19347511885804566	complete_kde	0.29237944508937375	0.07861079530489366	1.2581519605255935	1	-0.0837336766413081	-0.015852048147247694	
640	312	2026090701	0.19347511885804566	direct_only_ablation	0.2923794450893738	0.07875888670040417	1.2557862404474618	1	-0.0837336766413081	-0.015852048147247694	
640	312	2026090701	0.19347511885804566	oracle_fixed_reference	0.2910507026216779	0.07896995574730858	1.2356038804916993	1	-0.0837336766413081	-0.015852048147247694	
640	313	2026090701	0.19347511885804566	complete_kde	0.1533159723338742	0.05928243879433586	-0.6774206213663475	1	-0.16238946847856	-0.21289955141345002	
640	313	2026090701	0.19347511885804566	direct_only_ablation	0.15331597233387415	0.05924585685543711	-0.6778389014131717	1	-0.16238946847856	-0.21289955141345002	
640	313	2026090701	0.19347511885804566	oracle_fixed_reference	0.15152610565979976	0.05952286149651124	-0.7047546462581377	1	-0.16238946847856	-0.21289955141345002	
640	314	2026090701	0.19347511885804566	complete_kde	0.16520622682980304	0.0813366745023444	-0.3475540671069336	1	-0.0951776242642428	-0.19834883878478082	
640	314	2026090701	0.19347511885804566	direct_only_ablation	0.1652062268298031	0.08135238447819042	-0.3474869508689215	1	-0.0951776242642428	-0.19834883878478082	
640	314	2026090701	0.19347511885804566	oracle_fixed_reference	0.16130163559558222	0.0817066848728694	-0.39376806576504003	1	-0.0951776242642428	-0.19834883878478082	
640	315	2026090701	0.19347511885804566	complete_kde	0.20156994524558328	0.05895473018205738	0.13730579993395065	1	-0.2729436201772507	-0.1153014654690118	
640	315	2026090701	0.19347511885804566	direct_only_ablation	0.20156994524558325	0.0584648959010986	0.13845618405326668	1	-0.2729436201772507	-0.1153014654690118	
640	315	2026090701	0.19347511885804566	oracle_fixed_reference	0.20400507296874223	0.0582694722234543	0.18071133492192698	1	-0.2729436201772507	-0.1153014654690118	
640	316	2026090701	0.19347511885804566	complete_kde	0.2452548420717388	0.07730913350927514	0.669774978236962	1	-0.16498669434376365	-0.22159521391272918	
640	316	2026090701	0.19347511885804566	direct_only_ablation	0.24525484207173906	0.07751305843645238	0.6680129033502661	1	-0.16498669434376365	-0.22159521391272918	
640	316	2026090701	0.19347511885804566	oracle_fixed_reference	0.2432230782180401	0.07783610727912328	0.6391372988579238	1	-0.16498669434376365	-0.22159521391272918	
640	317	2026090701	0.19347511885804566	complete_kde	0.06399648103882749	0.04414448529747242	-2.9330648425666825	0	-0.1825793856931019	-0.308520452961918	
640	317	2026090701	0.19347511885804566	direct_only_ablation	0.06399648103882769	0.04297416080096749	-3.0129416236629103	0	-0.1825793856931019	-0.308520452961918	
640	317	2026090701	0.19347511885804566	oracle_fixed_reference	0.07460143240018802	0.04252905250931049	-2.7951172068043073	0	-0.1825793856931019	-0.308520452961918	
640	318	2026090701	0.19347511885804566	complete_kde	0.11342867671754961	0.059055941363279886	-1.3554341915929182	1	-0.20532043745200268	-0.09994388597249126	
640	318	2026090701	0.19347511885804566	direct_only_ablation	0.11342867671754929	0.05907882564116847	-1.3549091619843716	1	-0.20532043745200268	-0.09994388597249126	
640	318	2026090701	0.19347511885804566	oracle_fixed_reference	0.10603452229421892	0.059626884493138965	-1.4664626083874666	1	-0.20532043745200268	-0.09994388597249126	
640	319	2026090701	0.19347511885804566	complete_kde	0.24578318422787804	0.07233762740959217	0.7231100499557742	1	-0.05367183512123913	-0.0656935181337481	
640	319	2026090701	0.19347511885804566	direct_only_ablation	0.24578318422787832	0.07252016899396248	0.7212898990098527	1	-0.05367183512123913	-0.0656935181337481	
640	319	2026090701	0.19347511885804566	oracle_fixed_reference	0.2475264346755849	0.07224285999321609	0.7481890365721249	1	-0.05367183512123913	-0.0656935181337481	
640	320	2026090701	0.19347511885804566	complete_kde	0.20580010696952492	0.046962978819537336	0.2624405099778693	1	-0.13726002240344382	-0.19220580549465188	
640	320	2026090701	0.19347511885804566	direct_only_ablation	0.20580010696952508	0.04696640824396295	0.2624213469222158	1	-0.13726002240344382	-0.19220580549465188	
640	320	2026090701	0.19347511885804566	oracle_fixed_reference	0.19671873306880638	0.04687848069837972	0.06919196532051497	1	-0.13726002240344382	-0.19220580549465188	
640	321	2026090701	0.19347511885804566	complete_kde	0.09619721071248441	0.04943902867793124	-1.9676338865650993	0	-0.176106246928378	-0.17351897740463829	
640	321	2026090701	0.19347511885804566	direct_only_ablation	0.09619721071248427	0.0491671430396918	-1.9785145552799475	0	-0.176106246928378	-0.17351897740463829	
640	321	2026090701	0.19347511885804566	oracle_fixed_reference	0.0992655646405766	0.04927507755854308	-1.911910825620516	1	-0.176106246928378	-0.17351897740463829	
640	322	2026090701	0.19347511885804566	complete_kde	0.22311744903929853	0.06058010570460875	0.4893079970145673	1	-0.21677290494417756	-0.08571455173168321	
640	322	2026090701	0.19347511885804566	direct_only_ablation	0.22311744903929842	0.06074346715887075	0.4879920684100084	1	-0.21677290494417756	-0.08571455173168321	
640	322	2026090701	0.19347511885804566	oracle_fixed_reference	0.2225896637687326	0.06085257119733135	0.4784439562344037	1	-0.21677290494417756	-0.08571455173168321	
640	323	2026090701	0.19347511885804566	complete_kde	0.1152794998686983	0.0485874906785998	-1.6093775969333681	1	-0.03219186924896808	-0.1873601485396748	
640	323	2026090701	0.19347511885804566	direct_only_ablation	0.11527949986869816	0.04850266064689271	-1.612192361128895	1	-0.03219186924896808	-0.1873601485396748	
640	323	2026090701	0.19347511885804566	oracle_fixed_reference	0.11951700463500738	0.04835794492496122	-1.5293891073700874	1	-0.03219186924896808	-0.1873601485396748	
640	324	2026090701	0.19347511885804566	complete_kde	0.22090597825036984	0.05955823014317661	0.46057210441581325	1	-0.11017938602723443	-0.23362310347911047	
640	324	2026090701	0.19347511885804566	direct_only_ablation	0.22090597825036995	0.059516217007433876	0.4608972272027645	1	-0.11017938602723443	-0.23362310347911047	
640	324	2026090701	0.19347511885804566	oracle_fixed_reference	0.22253375251830304	0.0593771821279049	0.4893905810090806	1	-0.11017938602723443	-0.23362310347911047	
640	325	2026090701	0.19347511885804566	complete_kde	0.33335937838017154	0.08369734593685924	1.6713105768927692	1	-0.03119037508700115	-0.1174629574030458	
640	325	2026090701	0.19347511885804566	direct_only_ablation	0.3333593783801716	0.083852971745988	1.66820873022689	1	-0.03119037508700115	-0.1174629574030458	
640	325	2026090701	0.19347511885804566	oracle_fixed_reference	0.3357848423429897	0.0832848033910207	1.7087117660205353	1	-0.03119037508700115	-0.1174629574030458	
640	326	2026090701	0.19347511885804566	complete_kde	0.24503676693068024	0.05692803747218723	0.9057338064363373	1	-0.09676818595883749	-0.09709356400768497	
640	326	2026090701	0.19347511885804566	direct_only_ablation	0.2450367669306801	0.057099572964749205	0.9030128492285987	1	-0.09676818595883749	-0.09709356400768497	
640	326	2026090701	0.19347511885804566	oracle_fixed_reference	0.2408243563780007	0.05736682926396995	0.8253765830787061	1	-0.09676818595883749	-0.09709356400768497	
640	327	2026090701	0.19347511885804566	complete_kde	0.16153107298668185	0.044017732644855215	-0.7257085713409056	1	-0.1995884862303054	-0.1870638904069124	
640	327	2026090701	0.19347511885804566	direct_only_ablation	0.1615310729866816	0.043944688866469524	-0.7269148262359839	1	-0.1995884862303054	-0.1870638904069124	
640	327	2026090701	0.19347511885804566	oracle_fixed_reference	0.16739418516236462	0.04367656013283727	-0.5971379984220108	1	-0.1995884862303054	-0.1870638904069124	
640	328	2026090701	0.19347511885804566	complete_kde	0.23076952581091376	0.07660122872657985	0.4868643437298717	1	-0.1274952424792352	-0.12296732883177097	
640	328	2026090701	0.19347511885804566	direct_only_ablation	0.2307695258109135	0.07671291930687237	0.4861554910155375	1	-0.1274952424792352	-0.12296732883177097	
640	328	2026090701	0.19347511885804566	oracle_fixed_reference	0.22917996953839392	0.07692021383955398	0.4641803356764471	1	-0.1274952424792352	-0.12296732883177097	
640	329	2026090701	0.19347511885804566	complete_kde	0.187201048498661	0.056526074015196666	-0.11099427067405938	1	-0.24157114420353087	-0.18052591755142755	
640	329	2026090701	0.19347511885804566	direct_only_ablation	0.18720104849866084	0.05624772598539071	-0.11154353797368434	1	-0.24157114420353087	-0.18052591755142755	
640	329	2026090701	0.19347511885804566	oracle_fixed_reference	0.1908645717253786	0.05624696600166725	-0.04641223017415164	1	-0.24157114420353087	-0.18052591755142755	
640	330	2026090701	0.19347511885804566	complete_kde	0.0916379102919214	0.04204804325569708	-2.4219250333920437	0	-0.10686670665131473	-0.1159513227403898	
640	330	2026090701	0.19347511885804566	direct_only_ablation	0.09163791029192159	0.042116293378511714	-2.418000265381444	0	-0.10686670665131473	-0.1159513227403898	
640	330	2026090701	0.19347511885804566	oracle_fixed_reference	0.0886168405616858	0.04187325804262934	-2.5041824591152717	0	-0.10686670665131473	-0.1159513227403898	
640	331	2026090701	0.19347511885804566	complete_kde	0.2686666007601837	0.05836927858276014	1.2882030363888461	1	-0.18530705951256352	-0.17408747683648992	
640	331	2026090701	0.19347511885804566	direct_only_ablation	0.26866660076018384	0.058397698898969216	1.2875761086446744	1	-0.18530705951256352	-0.17408747683648992	
640	331	2026090701	0.19347511885804566	oracle_fixed_reference	0.2695943132509082	0.058295071180936665	1.3057569508167035	1	-0.18530705951256352	-0.17408747683648992	
640	332	2026090701	0.19347511885804566	complete_kde	0.18831312586586033	0.07962976019028488	-0.06482492198708291	1	-0.03144419822545909	-0.07862097966189857	
640	332	2026090701	0.19347511885804566	direct_only_ablation	0.18831312586586027	0.07976936751511061	-0.06471146948993375	1	-0.03144419822545909	-0.07862097966189857	
640	332	2026090701	0.19347511885804566	oracle_fixed_reference	0.19082296669578822	0.0789721940329056	-0.03358336683861623	1	-0.03144419822545909	-0.07862097966189857	
640	333	2026090701	0.19347511885804566	complete_kde	0.1272931106729721	0.04407638530428593	-1.5015298493326787	1	-0.1507551086172958	-0.13805141085254435	
640	333	2026090701	0.19347511885804566	direct_only_ablation	0.1272931106729721	0.04404187571838144	-1.5027063926219575	1	-0.1507551086172958	-0.13805141085254435	
640	333	2026090701	0.19347511885804566	oracle_fixed_reference	0.12792021525830574	0.043914162277642436	-1.4927964055257685	1	-0.1507551086172958	-0.13805141085254435	
640	334	2026090701	0.19347511885804566	complete_kde	0.24356823170050784	0.06701995564679973	0.7474357802690396	1	-0.10193679833494797	-0.07612039074463192	
640	334	2026090701	0.19347511885804566	direct_only_ablation	0.24356823170050776	0.06720685976902979	0.7453571408427263	1	-0.10193679833494797	-0.07612039074463192	
