design	scenario	temperature	aggregation	method	repetitions	reject_count	rejection_rate	wilson_low	wilson_high	mean_profile_weight
moderately_unequal	radial_node	1.0	building_equal	cv_standardized	600	244	0.4066666666666667	0.36807675129565204	0.44644409956023884	0.4768172622677605
moderately_unequal	radial_node	1.0	building_equal	mantel	600	225	0.375	0.33717324946832583	0.4144171757850994	0.5096138809615945
moderately_unequal	radial_node	1.0	building_equal	nested_max	600	244	0.4066666666666667	0.36807675129565204	0.44644409956023884	0.5096138809615945
moderately_unequal	radial_node	1.0	building_equal	profile	600	242	0.4033333333333333	0.36481574260936184	0.44308085291995375	0.5096138809615945
moderately_unequal	radial_node	1.0	building_equal	standardized_max	600	232	0.38666666666666666	0.3485388168815022	0.42623650201493674	0.5096138809615945
moderately_unequal	radial_node	1.0	room_equal	cv_retrained	600	274	0.45666666666666667	0.41721130227570186	0.4966733784788189	0.5113720886397902
moderately_unequal	radial_node	1.0	room_equal	cv_standardized	600	276	0.46	0.4205013387827536	0.5000075972983427	0.47401532507036165
moderately_unequal	radial_node	1.0	room_equal	mantel	600	225	0.375	0.33717324946832583	0.4144171757850994	0.5113720886397902
moderately_unequal	radial_node	1.0	room_equal	nested_max	600	244	0.4066666666666667	0.36807675129565204	0.44644409956023884	0.5113720886397902
moderately_unequal	radial_node	1.0	room_equal	profile	600	242	0.4033333333333333	0.36481574260936184	0.44308085291995375	0.5113720886397902
moderately_unequal	radial_node	1.0	room_equal	standardized_max	600	232	0.38666666666666666	0.3485388168815022	0.42623650201493674	0.5113720886397902
moderately_unequal	radial_node	1.0	sqrt_rooms	cv_retrained	600	249	0.415	0.37623738126559547	0.4548441079067337	0.5105205216618507
moderately_unequal	radial_node	1.0	sqrt_rooms	cv_standardized	600	269	0.4483333333333333	0.4089940104077698	0.4883300320303127	0.4752173132193218
moderately_unequal	radial_node	1.0	sqrt_rooms	mantel	600	225	0.375	0.33717324946832583	0.4144171757850994	0.5105205216618507
moderately_unequal	radial_node	1.0	sqrt_rooms	nested_max	600	244	0.4066666666666667	0.36807675129565204	0.44644409956023884	0.5105205216618507
moderately_unequal	radial_node	1.0	sqrt_rooms	profile	600	242	0.4033333333333333	0.36481574260936184	0.44308085291995375	0.5105205216618507
moderately_unequal	radial_node	1.0	sqrt_rooms	standardized_max	600	232	0.38666666666666666	0.3485388168815022	0.42623650201493674	0.5105205216618507
moderately_unequal	radial_node	16.0	building_equal	cv_retrained	600	137	0.22833333333333333	0.19653696364484088	0.26358622723926983	0.5951213251538269
moderately_unequal	radial_node	16.0	building_equal	cv_standardized	600	203	0.3383333333333333	0.3016098164666039	0.3771138001944927	0.44429093490482985
moderately_unequal	radial_node	16.0	building_equal	mantel	600	225	0.375	0.33717324946832583	0.4144171757850994	0.5951213251538269
moderately_unequal	radial_node	16.0	building_equal	nested_max	600	244	0.4066666666666667	0.36807675129565204	0.44644409956023884	0.5951213251538269
moderately_unequal	radial_node	16.0	building_equal	profile	600	242	0.4033333333333333	0.36481574260936184	0.44308085291995375	0.5951213251538269
moderately_unequal	radial_node	16.0	building_equal	standardized_max	600	232	0.38666666666666666	0.3485388168815022	0.42623650201493674	0.5951213251538269
moderately_unequal	radial_node	16.0	room_equal	cv_retrained	600	193	0.32166666666666666	0.2855266131737779	0.3600757268544421	0.6105716656427677
moderately_unequal	radial_node	16.0	room_equal	cv_standardized	600	222	0.37	0.3323095384746026	0.40934450378895965	0.43070961792352885
moderately_unequal	radial_node	16.0	room_equal	mantel	600	225	0.375	0.33717324946832583	0.4144171757850994	0.6105716656427677
moderately_unequal	radial_node	16.0	room_equal	nested_max	600	244	0.4066666666666667	0.36807675129565204	0.44644409956023884	0.6105716656427677
moderately_unequal	radial_node	16.0	room_equal	profile	600	242	0.4033333333333333	0.36481574260936184	0.44308085291995375	0.6105716656427677
moderately_unequal	radial_node	16.0	room_equal	standardized_max	600	232	0.38666666666666666	0.3485388168815022	0.42623650201493674	0.6105716656427677
moderately_unequal	radial_node	16.0	sqrt_rooms	cv_retrained	600	172	0.2866666666666667	0.2519303528145096	0.3241173062846695	0.6028037533415223
moderately_unequal	radial_node	16.0	sqrt_rooms	cv_standardized	600	204	0.34	0.3032210234679822	0.3788147208564022	0.4340691898532337
moderately_unequal	radial_node	16.0	sqrt_rooms	mantel	600	225	0.375	0.33717324946832583	0.4144171757850994	0.6028037533415223
moderately_unequal	radial_node	16.0	sqrt_rooms	nested_max	600	244	0.4066666666666667	0.36807675129565204	0.44644409956023884	0.6028037533415223
moderately_unequal	radial_node	16.0	sqrt_rooms	profile	600	242	0.4033333333333333	0.36481574260936184	0.44308085291995375	0.6028037533415223
moderately_unequal	radial_node	16.0	sqrt_rooms	standardized_max	600	232	0.38666666666666666	0.3485388168815022	0.42623650201493674	0.6028037533415223
moderately_unequal	radial_node	2.0	building_equal	cv_retrained	600	187	0.31166666666666665	0.2759024447670414	0.34982712928145254	0.5190561260493295
moderately_unequal	radial_node	2.0	building_equal	cv_standardized	600	219	0.365	0.32745022590284734	0.4042674333708519	0.4620514896362868
moderately_unequal	radial_node	2.0	building_equal	mantel	600	225	0.375	0.33717324946832583	0.4144171757850994	0.5190561260493295
moderately_unequal	radial_node	2.0	building_equal	nested_max	600	244	0.4066666666666667	0.36807675129565204	0.44644409956023884	0.5190561260493295
moderately_unequal	radial_node	2.0	building_equal	profile	600	242	0.4033333333333333	0.36481574260936184	0.44308085291995375	0.5190561260493295
moderately_unequal	radial_node	2.0	building_equal	standardized_max	600	232	0.38666666666666666	0.3485388168815022	0.42623650201493674	0.5190561260493295
moderately_unequal	radial_node	2.0	room_equal	cv_retrained	600	271	0.45166666666666666	0.4122795880670931	0.4916687096975647	0.5225029332936758
moderately_unequal	radial_node	2.0	room_equal	cv_standardized	600	263	0.43833333333333335	0.39914803065478444	0.4783032458035721	0.45640719640669564
moderately_unequal	radial_node	2.0	room_equal	mantel	600	225	0.375	0.33717324946832583	0.4144171757850994	0.5225029332936758
moderately_unequal	radial_node	2.0	room_equal	nested_max	600	244	0.4066666666666667	0.36807675129565204	0.44644409956023884	0.5225029332936758
moderately_unequal	radial_node	2.0	room_equal	profile	600	242	0.4033333333333333	0.36481574260936184	0.44308085291995375	0.5225029332936758
moderately_unequal	radial_node	2.0	room_equal	standardized_max	600	232	0.38666666666666666	0.3485388168815022	0.42623650201493674	0.5225029332936758
moderately_unequal	radial_node	2.0	sqrt_rooms	cv_retrained	600	233	0.3883333333333333	0.35016438390869076	0.42792306265103575	0.5208247080853619
moderately_unequal	radial_node	2.0	sqrt_rooms	cv_standardized	600	257	0.42833333333333334	0.38931826950361953	0.468260240975011	0.4584605649533671
moderately_unequal	radial_node	2.0	sqrt_rooms	mantel	600	225	0.375	0.33717324946832583	0.4144171757850994	0.5208247080853619
moderately_unequal	radial_node	2.0	sqrt_rooms	nested_max	600	244	0.4066666666666667	0.36807675129565204	0.44644409956023884	0.5208247080853619
moderately_unequal	radial_node	2.0	sqrt_rooms	profile	600	242	0.4033333333333333	0.36481574260936184	0.44308085291995375	0.5208247080853619
moderately_unequal	radial_node	2.0	sqrt_rooms	standardized_max	600	232	0.38666666666666666	0.3485388168815022	0.42623650201493674	0.5208247080853619
moderately_unequal	radial_node	4.0	building_equal	cv_retrained	600	170	0.2833333333333333	0.24874395753830095	0.3206794462343028	0.5367855089897049
moderately_unequal	radial_node	4.0	building_equal	cv_standardized	600	207	0.345	0.3080577403603192	0.3839143869539281	0.4500165824350436
moderately_unequal	radial_node	4.0	building_equal	mantel	600	225	0.375	0.33717324946832583	0.4144171757850994	0.5367855089897049
moderately_unequal	radial_node	4.0	building_equal	nested_max	600	244	0.4066666666666667	0.36807675129565204	0.44644409956023884	0.5367855089897049
moderately_unequal	radial_node	4.0	building_equal	profile	600	242	0.4033333333333333	0.36481574260936184	0.44308085291995375	0.5367855089897049
moderately_unequal	radial_node	4.0	building_equal	standardized_max	600	232	0.38666666666666666	0.3485388168815022	0.42623650201493674	0.5367855089897049
moderately_unequal	radial_node	4.0	room_equal	cv_retrained	600	246	0.41	0.3713396167716497	0.44980548941081644	0.54323188688635
moderately_unequal	radial_node	4.0	room_equal	cv_standardized	600	250	0.4166666666666667	0.37787089044454725	0.4565227263910697	0.44023618959903466
moderately_unequal	radial_node	4.0	room_equal	mantel	600	225	0.375	0.33717324946832583	0.4144171757850994	0.54323188688635
moderately_unequal	radial_node	4.0	room_equal	nested_max	600	244	0.4066666666666667	0.36807675129565204	0.44644409956023884	0.54323188688635
moderately_unequal	radial_node	4.0	room_equal	profile	600	242	0.4033333333333333	0.36481574260936184	0.44308085291995375	0.54323188688635
moderately_unequal	radial_node	4.0	room_equal	standardized_max	600	232	0.38666666666666666	0.3485388168815022	0.42623650201493674	0.54323188688635
moderately_unequal	radial_node	4.0	sqrt_rooms	cv_retrained	600	211	0.3516666666666667	0.3145138540633485	0.3907067839040495	0.5400459158752569
moderately_unequal	radial_node	4.0	sqrt_rooms	cv_standardized	600	223	0.37166666666666665	0.33393028855586004	0.4110358813709899	0.44316029531077544
moderately_unequal	radial_node	4.0	sqrt_rooms	mantel	600	225	0.375	0.33717324946832583	0.4144171757850994	0.5400459158752569
moderately_unequal	radial_node	4.0	sqrt_rooms	nested_max	600	244	0.4066666666666667	0.36807675129565204	0.44644409956023884	0.5400459158752569
moderately_unequal	radial_node	4.0	sqrt_rooms	profile	600	242	0.4033333333333333	0.36481574260936184	0.44308085291995375	0.5400459158752569
moderately_unequal	radial_node	4.0	sqrt_rooms	standardized_max	600	232	0.38666666666666666	0.3485388168815022	0.42623650201493674	0.5400459158752569
moderately_unequal	radial_node	8.0	building_equal	cv_retrained	600	149	0.24833333333333332	0.21543706961349934	0.28443165323006336	0.564973744609764
moderately_unequal	radial_node	8.0	building_equal	cv_standardized	600	201	0.335	0.29838896143846216	0.37371039989605925	0.4454606133378895
moderately_unequal	radial_node	8.0	building_equal	mantel	600	225	0.375	0.33717324946832583	0.4144171757850994	0.564973744609764
moderately_unequal	radial_node	8.0	building_equal	nested_max	600	244	0.4066666666666667	0.36807675129565204	0.44644409956023884	0.564973744609764
moderately_unequal	radial_node	8.0	building_equal	profile	600	242	0.4033333333333333	0.36481574260936184	0.44308085291995375	0.564973744609764
moderately_unequal	radial_node	8.0	building_equal	standardized_max	600	232	0.38666666666666666	0.3485388168815022	0.42623650201493674	0.564973744609764
moderately_unequal	radial_node	8.0	room_equal	cv_retrained	600	218	0.36333333333333334	0.3258314389005266	0.40257409270988503	0.5758071644389859
moderately_unequal	radial_node	8.0	room_equal	cv_standardized	600	229	0.38166666666666665	0.34366497817960107	0.42117395772697486	0.4325217788743661
moderately_unequal	radial_node	8.0	room_equal	mantel	600	225	0.375	0.33717324946832583	0.4144171757850994	0.5758071644389859
moderately_unequal	radial_node	8.0	room_equal	nested_max	600	244	0.4066666666666667	0.36807675129565204	0.44644409956023884	0.5758071644389859
moderately_unequal	radial_node	8.0	room_equal	profile	600	242	0.4033333333333333	0.36481574260936184	0.44308085291995375	0.5758071644389859
moderately_unequal	radial_node	8.0	room_equal	standardized_max	600	232	0.38666666666666666	0.3485388168815022	0.42623650201493674	0.5758071644389859
moderately_unequal	radial_node	8.0	sqrt_rooms	cv_retrained	600	189	0.315	0.279108313899091	0.3532455154759783	0.5703430668352086
moderately_unequal	radial_node	8.0	sqrt_rooms	cv_standardized	600	212	0.35333333333333333	0.3161291493367635	0.3924036162939222	0.43588426583770407
moderately_unequal	radial_node	8.0	sqrt_rooms	mantel	600	225	0.375	0.33717324946832583	0.4144171757850994	0.5703430668352086
moderately_unequal	radial_node	8.0	sqrt_rooms	nested_max	600	244	0.4066666666666667	0.36807675129565204	0.44644409956023884	0.5703430668352086
moderately_unequal	radial_node	8.0	sqrt_rooms	profile	600	242	0.4033333333333333	0.36481574260936184	0.44308085291995375	0.5703430668352086
moderately_unequal	radial_node	8.0	sqrt_rooms	standardized_max	600	232	0.38666666666666666	0.3485388168815022	0.42623650201493674	0.5703430668352086
moderately_unequal	radial_node_size_only	0.0	building_equal	cv_retrained	600	335	0.5583333333333333	0.518352695947865	0.5975717722672031	0.4999999999999999
moderately_unequal	radial_node_size_only	0.0	building_equal	cv_standardized	600	357	0.595	0.5552372912128936	0.6335539855945032	0.4999999999999999
moderately_unequal	radial_node_size_only	0.0	building_equal	mantel	600	405	0.675	0.6365124118062716	0.7112609928389332	0.4999999999999999
moderately_unequal	radial_node_size_only	0.0	building_equal	nested_max	600	434	0.7233333333333334	0.6862035019339724	0.7576216049465748	0.4999999999999999
moderately_unequal	radial_node_size_only	0.0	building_equal	profile	600	433	0.7216666666666667	0.684481853273716	0.7560311259435433	0.4999999999999999
moderately_unequal	radial_node_size_only	0.0	building_equal	standardized_max	600	420	0.7	0.6621547728115615	0.7353005467829581	0.4999999999999999
moderately_unequal	radial_node_size_only	0.0	room_equal	cv_retrained	600	396	0.66	0.621185279143598	0.6967789765320179	0.5
moderately_unequal	radial_node_size_only	0.0	room_equal	cv_standardized	600	368	0.6133333333333333	0.5737634979850633	0.6514611831184979	0.5
moderately_unequal	radial_node_size_only	0.0	room_equal	mantel	600	405	0.675	0.6365124118062716	0.7112609928389332	0.5
moderately_unequal	radial_node_size_only	0.0	room_equal	nested_max	600	434	0.7233333333333334	0.6862035019339724	0.7576216049465748	0.5
moderately_unequal	radial_node_size_only	0.0	room_equal	profile	600	433	0.7216666666666667	0.684481853273716	0.7560311259435433	0.5
moderately_unequal	radial_node_size_only	0.0	room_equal	standardized_max	600	420	0.7	0.6621547728115615	0.7353005467829581	0.5
moderately_unequal	radial_node_size_only	0.0	sqrt_rooms	cv_retrained	600	372	0.62	0.5805145150370474	0.6579586767196643	0.5
moderately_unequal	radial_node_size_only	0.0	sqrt_rooms	cv_standardized	600	372	0.62	0.5805145150370474	0.6579586767196643	0.5
moderately_unequal	radial_node_size_only	0.0	sqrt_rooms	mantel	600	405	0.675	0.6365124118062716	0.7112609928389332	0.5
moderately_unequal	radial_node_size_only	0.0	sqrt_rooms	nested_max	600	434	0.7233333333333334	0.6862035019339724	0.7576216049465748	0.5
moderately_unequal	radial_node_size_only	0.0	sqrt_rooms	profile	600	433	0.7216666666666667	0.684481853273716	0.7560311259435433	0.5
moderately_unequal	radial_node_size_only	0.0	sqrt_rooms	standardized_max	600	420	0.7	0.6621547728115615	0.7353005467829581	0.5
moderately_unequal	radial_node_size_only	0.1	building_equal	cv_retrained	600	335	0.5583333333333333	0.518352695947865	0.5975717722672031	0.5032393174853715
moderately_unequal	radial_node_size_only	0.1	building_equal	cv_standardized	600	359	0.5983333333333334	0.558601468961459	0.6368140631725133	0.5033967841301804
moderately_unequal	radial_node_size_only	0.1	building_equal	mantel	600	405	0.675	0.6365124118062716	0.7112609928389332	0.5032393174853715
moderately_unequal	radial_node_size_only	0.1	building_equal	nested_max	600	434	0.7233333333333334	0.6862035019339724	0.7576216049465748	0.5032393174853715
moderately_unequal	radial_node_size_only	0.1	building_equal	profile	600	433	0.7216666666666667	0.684481853273716	0.7560311259435433	0.5032393174853715
moderately_unequal	radial_node_size_only	0.1	building_equal	standardized_max	600	420	0.7	0.6621547728115615	0.7353005467829581	0.5032393174853715
moderately_unequal	radial_node_size_only	0.1	room_equal	cv_retrained	600	396	0.66	0.621185279143598	0.6967789765320179	0.5032154636608223
moderately_unequal	radial_node_size_only	0.1	room_equal	cv_standardized	600	370	0.6166666666666667	0.5771380492953796	0.654710887134757	0.5030077726062179
moderately_unequal	radial_node_size_only	0.1	room_equal	mantel	600	405	0.675	0.6365124118062716	0.7112609928389332	0.5032154636608223
moderately_unequal	radial_node_size_only	0.1	room_equal	nested_max	600	434	0.7233333333333334	0.6862035019339724	0.7576216049465748	0.5032154636608223
moderately_unequal	radial_node_size_only	0.1	room_equal	profile	600	433	0.7216666666666667	0.684481853273716	0.7560311259435433	0.5032154636608223
moderately_unequal	radial_node_size_only	0.1	room_equal	standardized_max	600	420	0.7	0.6621547728115615	0.7353005467829581	0.5032154636608223
moderately_unequal	radial_node_size_only	0.1	sqrt_rooms	cv_retrained	600	370	0.6166666666666667	0.5771380492953796	0.654710887134757	0.5032270257548342
moderately_unequal	radial_node_size_only	0.1	sqrt_rooms	cv_standardized	600	373	0.6216666666666667	0.5822034687931601	0.6595818506268394	0.5031969562388879
moderately_unequal	radial_node_size_only	0.1	sqrt_rooms	mantel	600	405	0.675	0.6365124118062716	0.7112609928389332	0.5032270257548342
moderately_unequal	radial_node_size_only	0.1	sqrt_rooms	nested_max	600	434	0.7233333333333334	0.6862035019339724	0.7576216049465748	0.5032270257548342
moderately_unequal	radial_node_size_only	0.1	sqrt_rooms	profile	600	433	0.7216666666666667	0.684481853273716	0.7560311259435433	0.5032270257548342
moderately_unequal	radial_node_size_only	0.1	sqrt_rooms	standardized_max	600	420	0.7	0.6621547728115615	0.7353005467829581	0.5032270257548342
moderately_unequal	radial_node_size_only	0.25	building_equal	cv_retrained	600	336	0.56	0.5200245001137724	0.5992120957645837	0.5080964385522949
moderately_unequal	radial_node_size_only	0.25	building_equal	cv_standardized	600	360	0.6	0.5602842577964939	0.6384434020007659	0.5084800492480792
moderately_unequal	radial_node_size_only	0.25	building_equal	mantel	600	405	0.675	0.6365124118062716	0.7112609928389332	0.5080964385522949
moderately_unequal	radial_node_size_only	0.25	building_equal	nested_max	600	434	0.7233333333333334	0.6862035019339724	0.7576216049465748	0.5080964385522949
moderately_unequal	radial_node_size_only	0.25	building_equal	profile	600	433	0.7216666666666667	0.684481853273716	0.7560311259435433	0.5080964385522949
moderately_unequal	radial_node_size_only	0.25	building_equal	standardized_max	600	420	0.7	0.6621547728115615	0.7353005467829581	0.5080964385522949
moderately_unequal	radial_node_size_only	0.25	room_equal	cv_retrained	600	398	0.6633333333333333	0.6245876395002602	0.7000008715019309	0.5080371518880765
moderately_unequal	radial_node_size_only	0.25	room_equal	cv_standardized	600	369	0.615	0.5754505349201839	0.653086273846665	0.5075105325676378
moderately_unequal	radial_node_size_only	0.25	room_equal	mantel	600	405	0.675	0.6365124118062716	0.7112609928389332	0.5080371518880765
moderately_unequal	radial_node_size_only	0.25	room_equal	nested_max	600	434	0.7233333333333334	0.6862035019339724	0.7576216049465748	0.5080371518880765
moderately_unequal	radial_node_size_only	0.25	room_equal	profile	600	433	0.7216666666666667	0.684481853273716	0.7560311259435433	0.5080371518880765
moderately_unequal	radial_node_size_only	0.25	room_equal	standardized_max	600	420	0.7	0.6621547728115615	0.7353005467829581	0.5080371518880765
moderately_unequal	radial_node_size_only	0.25	sqrt_rooms	cv_retrained	600	372	0.62	0.5805145150370474	0.6579586767196643	0.5080659330091349
moderately_unequal	radial_node_size_only	0.25	sqrt_rooms	cv_standardized	600	371	0.6183333333333333	0.5788260422730251	0.6563350218203989	0.5079822274621036
moderately_unequal	radial_node_size_only	0.25	sqrt_rooms	mantel	600	405	0.675	0.6365124118062716	0.7112609928389332	0.5080659330091349
moderately_unequal	radial_node_size_only	0.25	sqrt_rooms	nested_max	600	434	0.7233333333333334	0.6862035019339724	0.7576216049465748	0.5080659330091349
moderately_unequal	radial_node_size_only	0.25	sqrt_rooms	profile	600	433	0.7216666666666667	0.684481853273716	0.7560311259435433	0.5080659330091349
moderately_unequal	radial_node_size_only	0.25	sqrt_rooms	standardized_max	600	420	0.7	0.6621547728115615	0.7353005467829581	0.5080659330091349
moderately_unequal	radial_node_size_only	0.5	building_equal	cv_retrained	600	336	0.56	0.5200245001137724	0.5992120957645837	0.516179652022723
moderately_unequal	radial_node_size_only	0.5	building_equal	cv_standardized	600	361	0.6016666666666667	0.5619675145438126	0.640072272916735	0.5168759701229708
moderately_unequal	radial_node_size_only	0.5	building_equal	mantel	600	405	0.675	0.6365124118062716	0.7112609928389332	0.516179652022723
moderately_unequal	radial_node_size_only	0.5	building_equal	nested_max	600	434	0.7233333333333334	0.6862035019339724	0.7576216049465748	0.516179652022723
moderately_unequal	radial_node_size_only	0.5	building_equal	profile	600	433	0.7216666666666667	0.684481853273716	0.7560311259435433	0.516179652022723
moderately_unequal	radial_node_size_only	0.5	building_equal	standardized_max	600	420	0.7	0.6621547728115615	0.7353005467829581	0.516179652022723
moderately_unequal	radial_node_size_only	0.5	room_equal	cv_retrained	600	399	0.665	0.6262896001039409	0.701611038561538	0.5160635546150006
moderately_unequal	radial_node_size_only	0.5	room_equal	cv_standardized	600	370	0.6166666666666667	0.5771380492953796	0.654710887134757	0.5149578864441858
moderately_unequal	radial_node_size_only	0.5	room_equal	mantel	600	405	0.675	0.6365124118062716	0.7112609928389332	0.5160635546150006
moderately_unequal	radial_node_size_only	0.5	room_equal	nested_max	600	434	0.7233333333333334	0.6862035019339724	0.7576216049465748	0.5160635546150006
moderately_unequal	radial_node_size_only	0.5	room_equal	profile	600	433	0.7216666666666667	0.684481853273716	0.7560311259435433	0.5160635546150006
moderately_unequal	radial_node_size_only	0.5	room_equal	standardized_max	600	420	0.7	0.6621547728115615	0.7353005467829581	0.5160635546150006
moderately_unequal	radial_node_size_only	0.5	sqrt_rooms	cv_retrained	600	377	0.6283333333333333	0.5889641186290101	0.66606971144414	0.5161202333748823
moderately_unequal	radial_node_size_only	0.5	sqrt_rooms	cv_standardized	600	373	0.6216666666666667	0.5822034687931601	0.6595818506268394	0.515892521813466
moderately_unequal	radial_node_size_only	0.5	sqrt_rooms	mantel	600	405	0.675	0.6365124118062716	0.7112609928389332	0.5161202333748823
moderately_unequal	radial_node_size_only	0.5	sqrt_rooms	nested_max	600	434	0.7233333333333334	0.6862035019339724	0.7576216049465748	0.5161202333748823
moderately_unequal	radial_node_size_only	0.5	sqrt_rooms	profile	600	433	0.7216666666666667	0.684481853273716	0.7560311259435433	0.5161202333748823
moderately_unequal	radial_node_size_only	0.5	sqrt_rooms	standardized_max	600	420	0.7	0.6621547728115615	0.7353005467829581	0.5161202333748823
moderately_unequal	radial_node_size_only	1.0	building_equal	cv_retrained	600	333	0.555	0.5150104352377507	0.5942897776507423	0.5322543089898579
moderately_unequal	radial_node_size_only	1.0	building_equal	cv_standardized	600	364	0.6066666666666667	0.5670201021394037	0.6449560683110069	0.5331071661173985
moderately_unequal	radial_node_size_only	1.0	building_equal	mantel	600	405	0.675	0.6365124118062716	0.7112609928389332	0.5322543089898579
moderately_unequal	radial_node_size_only	1.0	building_equal	nested_max	600	434	0.7233333333333334	0.6862035019339724	0.7576216049465748	0.5322543089898579
moderately_unequal	radial_node_size_only	1.0	building_equal	profile	600	433	0.7216666666666667	0.684481853273716	0.7560311259435433	0.5322543089898579
moderately_unequal	radial_node_size_only	1.0	building_equal	standardized_max	600	420	0.7	0.6621547728115615	0.7353005467829581	0.5322543089898579
moderately_unequal	radial_node_size_only	1.0	room_equal	cv_retrained	600	398	0.6633333333333333	0.6245876395002602	0.7000008715019309	0.5320416428985834
moderately_unequal	radial_node_size_only	1.0	room_equal	cv_standardized	600	368	0.6133333333333333	0.5737634979850633	0.6514611831184979	0.5294230653865668
moderately_unequal	radial_node_size_only	1.0	room_equal	mantel	600	405	0.675	0.6365124118062716	0.7112609928389332	0.5320416428985834
moderately_unequal	radial_node_size_only	1.0	room_equal	nested_max	600	434	0.7233333333333334	0.6862035019339724	0.7576216049465748	0.5320416428985834
moderately_unequal	radial_node_size_only	1.0	room_equal	profile	600	433	0.7216666666666667	0.684481853273716	0.7560311259435433	0.5320416428985834
moderately_unequal	radial_node_size_only	1.0	room_equal	standardized_max	600	420	0.7	0.6621547728115615	0.7353005467829581	0.5320416428985834
moderately_unequal	radial_node_size_only	1.0	sqrt_rooms	cv_retrained	600	375	0.625	0.5855828242149006	0.6628267505316743	0.5321480263436227
moderately_unequal	radial_node_size_only	1.0	sqrt_rooms	cv_standardized	600	369	0.615	0.5754505349201839	0.653086273846665	0.5312296734801767
moderately_unequal	radial_node_size_only	1.0	sqrt_rooms	mantel	600	405	0.675	0.6365124118062716	0.7112609928389332	0.5321480263436227
moderately_unequal	radial_node_size_only	1.0	sqrt_rooms	nested_max	600	434	0.7233333333333334	0.6862035019339724	0.7576216049465748	0.5321480263436227
moderately_unequal	radial_node_size_only	1.0	sqrt_rooms	profile	600	433	0.7216666666666667	0.684481853273716	0.7560311259435433	0.5321480263436227
moderately_unequal	radial_node_size_only	1.0	sqrt_rooms	standardized_max	600	420	0.7	0.6621547728115615	0.7353005467829581	0.5321480263436227
moderately_unequal	radial_node_size_only	16.0	building_equal	cv_retrained	600	316	0.5266666666666666	0.486673282698568	0.5663207599140345	0.799004208725247
moderately_unequal	radial_node_size_only	16.0	building_equal	cv_standardized	600	301	0.5016666666666667	0.4617761479032773	0.5415359797600104	0.6518750667328864
moderately_unequal	radial_node_size_only	16.0	building_equal	mantel	600	405	0.675	0.6365124118062716	0.7112609928389332	0.799004208725247
moderately_unequal	radial_node_size_only	16.0	building_equal	nested_max	600	434	0.7233333333333334	0.6862035019339724	0.7576216049465748	0.799004208725247
moderately_unequal	radial_node_size_only	16.0	building_equal	profile	600	433	0.7216666666666667	0.684481853273716	0.7560311259435433	0.799004208725247
moderately_unequal	radial_node_size_only	16.0	building_equal	standardized_max	600	420	0.7	0.6621547728115615	0.7353005467829581	0.799004208725247
moderately_unequal	radial_node_size_only	16.0	room_equal	cv_retrained	600	384	0.64	0.6008140729852128	0.6774046507309509	0.8155046166546649
moderately_unequal	radial_node_size_only	16.0	room_equal	cv_standardized	600	329	0.5483333333333333	0.5083312903024353	0.5877204119329069	0.6391391309199145
moderately_unequal	radial_node_size_only	16.0	room_equal	mantel	600	405	0.675	0.6365124118062716	0.7112609928389332	0.8155046166546649
moderately_unequal	radial_node_size_only	16.0	room_equal	nested_max	600	434	0.7233333333333334	0.6862035019339724	0.7576216049465748	0.8155046166546649
moderately_unequal	radial_node_size_only	16.0	room_equal	profile	600	433	0.7216666666666667	0.684481853273716	0.7560311259435433	0.8155046166546649
moderately_unequal	radial_node_size_only	16.0	room_equal	standardized_max	600	420	0.7	0.6621547728115615	0.7353005467829581	0.8155046166546649
moderately_unequal	radial_node_size_only	16.0	sqrt_rooms	cv_retrained	600	353	0.5883333333333334	0.5485145097653442	0.6270282563889021	0.8096132312376274
moderately_unequal	radial_node_size_only	16.0	sqrt_rooms	cv_standardized	600	316	0.5266666666666666	0.486673282698568	0.5663207599140345	0.6458297869542257
moderately_unequal	radial_node_size_only	16.0	sqrt_rooms	mantel	600	405	0.675	0.6365124118062716	0.7112609928389332	0.8096132312376274
moderately_unequal	radial_node_size_only	16.0	sqrt_rooms	nested_max	600	434	0.7233333333333334	0.6862035019339724	0.7576216049465748	0.8096132312376274
moderately_unequal	radial_node_size_only	16.0	sqrt_rooms	profile	600	433	0.7216666666666667	0.684481853273716	0.7560311259435433	0.8096132312376274
moderately_unequal	radial_node_size_only	16.0	sqrt_rooms	standardized_max	600	420	0.7	0.6621547728115615	0.7353005467829581	0.8096132312376274
moderately_unequal	radial_node_size_only	2.0	building_equal	cv_retrained	600	329	0.5483333333333333	0.5083312903024353	0.5877204119329069	0.56369334592931
moderately_unequal	radial_node_size_only	2.0	building_equal	cv_standardized	600	356	0.5933333333333334	0.5535559004397612	0.631923248704348	0.561800626226011
moderately_unequal	radial_node_size_only	2.0	building_equal	mantel	600	405	0.675	0.6365124118062716	0.7112609928389332	0.56369334592931
moderately_unequal	radial_node_size_only	2.0	building_equal	nested_max	600	434	0.7233333333333334	0.6862035019339724	0.7576216049465748	0.56369334592931
moderately_unequal	radial_node_size_only	2.0	building_equal	profile	600	433	0.7216666666666667	0.684481853273716	0.7560311259435433	0.56369334592931
moderately_unequal	radial_node_size_only	2.0	building_equal	standardized_max	600	420	0.7	0.6621547728115615	0.7353005467829581	0.56369334592931
moderately_unequal	radial_node_size_only	2.0	room_equal	cv_retrained	600	399	0.665	0.6262896001039409	0.701611038561538	0.5634158554047276
