tau	n	replication	root_seed	sign_mean	sample_mean_x	sample_mean_y	sample_median_x	sample_median_y	stage	estimate	historical_C	se_stage_aware	se_direct_only	reject_stage_aware	reject_direct_only	reference_x	reference_y	scale_x	scale_y	active_fraction_x	active_fraction_y	score_residual_max	root_gap_in_scale_units	error
0.1	640	1829	2026090901	0.0125	0.016982748094249277	0.018039566284963632	0.8110480646688321	0.8174409489318817	population_scale	0.011747527794506512	1.0001068990395932	0.11576038415631139	0.03863242194506052	0	0	0.016982748094249274	0.018039566284963584	1.4826	1.4826	1.0	1.0	4.0245584642661923e-17	0.0	
0.1	640	1829	2026090901	0.0125	0.016982748094249277	0.018039566284963632	0.8110480646688321	0.8174409489318817	population_median	0.011747527794506512	1.0001068990395932	0.11576038415631139	0.03863242194506052	0	0	0.01698274809424928	0.01803956628496361	1.4832305282274025	1.482786098353323	1.0	1.0	4.163336342344337e-17	0.0	
0.1	640	1829	2026090901	0.0125	0.016982748094249277	0.018039566284963632	0.8110480646688321	0.8174409489318817	full_fit	0.5124275172971419	1.010562358599793	1.5076732846557501	0.026272726125568347	0	1	0.1462244035564787	0.08071768410718376	0.6130528597259207	0.6644820940447017	0.190625	0.196875	9.408097356722322e-11	4.935395968784673e-10	
0.1	640	1830	2026090901	0.025	0.01932705779871725	0.028535007595719475	0.8131806839902673	0.8320995614929729	population_reference	0.007788822187243981	1.0000816118688056	0.03999659844885758	0.03999659844885758	0	0	0.0	0.0	1.4826	1.4826	1.0	1.0	0.01924659894490724	0.0	
0.1	640	1830	2026090901	0.025	0.01932705779871725	0.028535007595719475	0.8131806839902673	0.8320995614929729	population_scale	0.06551787959465998	1.0007268112969527	0.1695561670821951	0.04029058370923325	0	0	0.019327057798717257	0.028535007595719475	1.4826	1.4826	1.0	1.0	4.163336342344337e-18	0.0	
0.1	640	1830	2026090901	0.025	0.01932705779871725	0.028535007595719475	0.8131806839902673	0.8320995614929729	population_median	0.06551787959465981	1.0007268112969527	0.16955616708219495	0.040290583709233246	0	0	0.01932705779871726	0.02853500759571946	1.4883480704000924	1.4868598996133138	1.0	1.0	3.8857805861880476e-17	0.0	
0.1	640	1830	2026090901	0.025	0.01932705779871725	0.028535007595719475	0.8131806839902673	0.8320995614929729	full_fit	0.7822018215450629	1.0382063010781513	0.3794935604847977	0.012811505257012879	1	1	0.2069132799342969	0.18315162069181185	0.5860117763319376	0.6115435118924206	0.2640625	0.2625	7.592376449760962e-11	2.892335037818687e-10	
0.1	640	1831	2026090901	0.0	0.0011461494922737042	-8.683666476407282e-05	0.03978059096359998	-0.02207179339494114	population_reference	0.008879104905133573	1.000089160475044	0.03946082636932935	0.03946082636932935	0	0	0.0	0.0	1.4826	1.4826	1.0	1.0	0.0007730672415173986	0.0	
0.1	640	1831	2026090901	0.0	0.0011461494922737042	-8.683666476407282e-05	0.03978059096359998	-0.02207179339494114	population_scale	0.008889484332817317	1.0000892591333252	0.03943477790707928	0.03943477790707929	0	0	0.0011461494922736628	-8.683666476406527e-05	1.4826	1.4826	1.0	1.0	2.8449465006019634e-17	0.0	
0.1	640	1831	2026090901	0.0	0.0011461494922737042	-8.683666476407282e-05	0.03978059096359998	-0.02207179339494114	population_median	0.008889484332817353	1.0000892591333252	0.0394347779070793	0.039434777907079284	0	0	0.0011461494922737144	-8.683666476408738e-05	1.4810637752711437	1.47899328581087	1.0	1.0	4.4408920985006264e-17	0.0	
0.1	640	1831	2026090901	0.0	0.0011461494922737042	-8.683666476407282e-05	0.03978059096359998	-0.02207179339494114	full_fit	0.008889484332817317	1.0000892591333252	0.03943477790707883	0.03943477790707929	0	0	0.0011461494922737042	-8.683666476407282e-05	1.4841048253646854	1.4854579485775772	1.0	1.0	2.914335439641036e-17	3.486076890491963e-17	
0.1	640	1832	2026090901	-0.040625	-0.04290672646459819	-0.04418327084175834	-0.8340743225012826	-0.848356186191406	population_reference	0.02535412958768295	1.0002406800415813	0.03667126429987801	0.03667126429987801	0	0	0.0	0.0	1.4826	1.4826	1.0	1.0	0.029801207906217687	0.0	
0.1	640	1832	2026090901	-0.040625	-0.04290672646459819	-0.04418327084175834	-0.8340743225012826	-0.848356186191406	population_scale	0.1688713463160333	1.001886980048943	0.24096731809479655	0.035723460359972266	0	1	-0.04290672646459816	-0.04418327084175834	1.4826	1.4826	1.0	1.0	3.677613769070831e-17	0.0	
0.1	640	1832	2026090901	-0.040625	-0.04290672646459819	-0.04418327084175834	-0.8340743225012826	-0.848356186191406	population_median	0.16887134631603332	1.001886980048943	0.2409673180947966	0.035723460359972266	0	1	-0.0429067264645982	-0.04418327084175834	1.4749995624599257	1.4828849099238155	1.0	1.0	2.0469737016526325e-17	0.0	
0.1	640	1832	2026090901	-0.040625	-0.04290672646459819	-0.04418327084175834	-0.8340743225012826	-0.848356186191406	full_fit	0.926693498666185	1.1236077492519596	0.06250123059439933	0.0042234988985946674	1	1	-0.3201283786597662	-0.38302659923036453	0.5257758898195717	0.47959226510910463	0.325	0.309375	5.90961446444993e-11	1.84501972174355e-10	
0.1	640	1833	2026090901	-0.046875	-0.044827786478117825	-0.054931771448504974	-0.8402271452628709	-0.8367648460258335	population_reference	-0.017069189074181628	0.9998160921252591	0.03796366840628124	0.03796366840628124	0	0	0.0	0.0	1.4826	1.4826	1.0	1.0	0.03705097224369687	0.0	
0.1	640	1833	2026090901	-0.046875	-0.044827786478117825	-0.054931771448504974	-0.8402271452628709	-0.8367648460258335	population_scale	0.15665567920138213	1.0020355995248642	0.24352451346474627	0.03422649746682897	0	1	-0.04482778647811781	-0.05493177144850497	1.4826	1.4826	1.0	1.0	3.3306690738754695e-17	0.0	
0.1	640	1833	2026090901	-0.046875	-0.044827786478117825	-0.054931771448504974	-0.8402271452628709	-0.8367648460258335	population_median	0.15665567920138185	1.0020355995248642	0.24352451346474618	0.03422649746682897	0	1	-0.04482778647811779	-0.05493177144850497	1.486605105067516	1.4901511006890809	1.0	1.0	3.8857805861880476e-17	0.0	
0.1	640	1833	2026090901	-0.046875	-0.044827786478117825	-0.054931771448504974	-0.8402271452628709	-0.8367648460258335	full_fit	0.91226536106639	1.1171917011827308	0.07236638979760014	0.004992929988449128	1	1	-0.3435684055075417	-0.34158012880520694	0.5199722694265775	0.5294015312979612	0.359375	0.340625	6.918763340024726e-11	1.9252219203293101e-10	
0.1	640	1834	2026090901	-0.03125	-0.02891758082403989	-0.03374623172921527	-0.825061513756957	-0.8289074770908972	population_reference	0.06157097890276295	1.0006131988402198	0.03859176523346078	0.03859176523346078	0	0	0.0	0.0	1.4826	1.4826	1.0	1.0	0.022761521468511587	0.0	
0.1	640	1834	2026090901	-0.03125	-0.02891758082403989	-0.03374623172921527	-0.825061513756957	-0.8289074770908972	population_scale	0.14592985528754823	1.0015979645325477	0.1921370975355501	0.03911080246439581	0	1	-0.028917580824039932	-0.03374623172921525	1.4826	1.4826	1.0	1.0	3.7470027081099036e-17	0.0	
0.1	640	1834	2026090901	-0.03125	-0.02891758082403989	-0.03374623172921527	-0.825061513756957	-0.8289074770908972	population_median	0.14592985528754837	1.0015979645325477	0.19213709753555017	0.0391108024643958	0	1	-0.028917580824039894	-0.033746231729215294	1.4733473831497934	1.467331854687394	1.0	1.0	6.245004513516506e-18	0.0	
0.1	640	1834	2026090901	-0.03125	-0.02891758082403989	-0.03374623172921527	-0.825061513756957	-0.8289074770908972	full_fit	0.8871486392308401	1.0747339566132845	0.135901008504191	0.006044999206984675	1	1	-0.27566410003301356	-0.26416394256426506	0.5458333065612961	0.5548119034751532	0.2796875	0.290625	7.664998635803499e-11	2.740570246234152e-10	
0.1	640	1835	2026090901	-0.06875	-0.07322335489649309	-0.061889181962398766	-0.8552763122974403	-0.8590004032513749	population_reference	0.06348755381971241	1.0006561910787226	0.04018092975979108	0.04018092975979108	0	0	0.0	0.0	1.4826	1.4826	1.0	1.0	0.04938847625555988	0.0	
0.1	640	1835	2026090901	-0.06875	-0.07322335489649309	-0.061889181962398766	-0.8552763122974403	-0.8590004032513749	population_scale	0.35923373722839974	1.0054411711481483	0.23135130004348325	0.03327912191920744	0	1	-0.07322335489649306	-0.06188918196239876	1.4826	1.4826	1.0	1.0	2.2204460492503132e-17	0.0	
0.1	640	1835	2026090901	-0.06875	-0.07322335489649309	-0.061889181962398766	-0.8552763122974403	-0.8590004032513749	population_median	0.35923373722839985	1.0054411711481483	0.23135130004348325	0.03327912191920744	0	1	-0.07322335489649312	-0.061889181962398745	1.4826968270543808	1.4736437346440796	1.0	1.0	2.7755575615628914e-17	0.0	
0.1	640	1835	2026090901	-0.06875	-0.07322335489649309	-0.061889181962398766	-0.8552763122974403	-0.8590004032513749	full_fit	0.9531608922737549	1.2088367182237372	0.023572902748354805	0.002782602858538784	1	1	-0.4320379851513311	-0.45637573486416744	0.4756477250525931	0.4441947644502296	0.3890625	0.390625	5.877566211509588e-11	1.5046561115554685e-10	
0.1	640	1836	2026090901	0.0125	0.009919113263037916	0.010607411603750238	0.7919264557309528	0.788508002803799	population_reference	0.06002862376880294	1.0006405498446138	0.04222984295854824	0.04222984295854824	0	0	0.0	0.0	1.4826	1.4826	1.0	1.0	0.007154601108694346	0.0	
0.1	640	1836	2026090901	0.0125	0.009919113263037916	0.010607411603750238	0.7919264557309528	0.788508002803799	population_scale	0.07316774627721123	1.0007920252146898	0.09659844030463785	0.041925209954713945	0	0	0.009919113263037906	0.010607411603750283	1.4826	1.4826	1.0	1.0	1.2490009027033011e-17	0.0	
0.1	640	1836	2026090901	0.0125	0.009919113263037916	0.010607411603750238	0.7919264557309528	0.788508002803799	population_median	0.0731677462772111	1.0007920252146898	0.0965984403046376	0.041925209954713945	0	0	0.009919113263037878	0.010607411603750271	1.477741798768387	1.4735994167225184	1.0	1.0	4.787836793695988e-17	0.0	
0.1	640	1836	2026090901	0.0125	0.009919113263037916	0.010607411603750238	0.7919264557309528	0.788508002803799	full_fit	0.29672805154838533	1.0042388383091978	1.5446634456572659	0.03624845135032304	0	1	0.05804985702305601	0.057655232315824596	0.6727346926148569	0.6698779917227106	0.2078125	0.1953125	1.0304048170262093e-10	5.275758944206751e-10	
0.1	640	1837	2026090901	0.040625	0.04333624987687003	0.035908205212791144	0.8488106980282337	0.8418789563092648	population_reference	-0.019945757784314566	0.99980553818306	0.037538922684057695	0.037538922684057695	0	0	0.0	0.0	1.4826	1.4826	1.0	1.0	0.029229900092317573	0.0	
0.1	640	1837	2026090901	0.040625	0.04333624987687003	0.035908205212791144	0.8488106980282337	0.8418789563092648	population_scale	0.12873675942147378	1.001469970480542	0.24554994725022783	0.03654219607294513	0	1	0.04333624987687002	0.03590820521279117	1.4826	1.4826	1.0	1.0	4.0245584642661923e-17	0.0	
0.1	640	1837	2026090901	0.040625	0.04333624987687003	0.035908205212791144	0.8488106980282337	0.8418789563092648	population_median	0.12873675942147378	1.001469970480542	0.24554994725022783	0.03654219607294513	0	1	0.04333624987687003	0.03590820521279118	1.4821695674676076	1.493980306973363	1.0	1.0	3.7470027081099036e-17	0.0	
0.1	640	1837	2026090901	0.040625	0.04333624987687003	0.035908205212791144	0.8488106980282337	0.8418789563092648	full_fit	0.9100294763183837	1.1029929844093165	0.08198402538436854	0.004927620980617979	1	1	0.32582685876509676	0.3122466491363794	0.5301294000499588	0.536179272559972	0.3375	0.325	7.555550907145659e-11	2.238682142022543e-10	
0.1	640	1838	2026090901	0.009375	0.008001974271153272	0.00533928406567514	0.7762035554137502	0.8149361443551089	population_reference	-0.006455773678794515	0.9999330325252199	0.03898937720840749	0.03898937720840749	0	0	0.0	0.0	1.4826	1.4826	1.0	1.0	0.005397257703462344	0.0	
0.1	640	1838	2026090901	0.009375	0.008001974271153272	0.00533928406567514	0.7762035554137502	0.8149361443551089	population_scale	0.0014434471665660308	1.000015087961273	0.08218247349613568	0.039012550324125636	0	0	0.00800197427115331	0.005339284065675179	1.4826	1.4826	1.0	1.0	2.2204460492503132e-17	0.0	
0.1	640	1838	2026090901	0.009375	0.008001974271153272	0.00533928406567514	0.7762035554137502	0.8149361443551089	population_median	0.001443447166565882	1.000015087961273	0.0821824734961353	0.039012550324125636	0	0	0.008001974271153239	0.005339284065675123	1.4753627180924982	1.4872264561327349	1.0	1.0	1.9428902930940238e-17	0.0	
0.1	640	1838	2026090901	0.009375	0.008001974271153272	0.00533928406567514	0.7762035554137502	0.8149361443551089	full_fit	0.060461577996384866	1.0006831038234947	0.6301146490616867	0.03869995949577432	0	0	0.0189218561023003	0.033628323994117346	0.7318678404927718	0.6995150845552042	0.4609375	0.2671875	8.811704282907228e-11	3.2979533103995816e-10	
0.1	640	1839	2026090901	0.071875	0.07160139676012393	0.06638329538480162	0.8660849106308446	0.8298799866067847	population_reference	0.014371288188208951	1.0001515937093333	0.041641935737477806	0.041641935737477806	0	0	0.0	0.0	1.4826	1.4826	1.0	1.0	0.048294480480321006	0.0	
0.1	640	1839	2026090901	0.071875	0.07160139676012393	0.06638329538480162	0.8660849106308446	0.8298799866067847	population_scale	0.33741169860070375	1.0053418746728595	0.23983948784385195	0.03395701339730567	0	1	0.07160139676012393	0.06638329538480162	1.4826	1.4826	1.0	1.0	1.3877787807814457e-17	0.0	
0.1	640	1839	2026090901	0.071875	0.07160139676012393	0.06638329538480162	0.8660849106308446	0.8298799866067847	population_median	0.33741169860070375	1.0053418746728595	0.23983948784385198	0.033957013397305676	0	1	0.07160139676012389	0.06638329538480162	1.4924871539919957	1.4904073444057988	1.0	1.0	1.6653345369377347e-17	0.0	
0.1	640	1839	2026090901	0.071875	0.07160139676012393	0.06638329538480162	0.8660849106308446	0.8298799866067847	full_fit	0.9482705684446033	1.2038865220671564	0.026529379731588934	0.003042000706202088	1	1	0.45633285238142196	0.418250596035159	0.4566798791530503	0.48300909159486205	0.4	0.4125	4.139301124084227e-11	1.0348247436804619e-10	
0.1	640	1840	2026090901	-0.015625	-0.012498321694076895	-0.014017051968204014	-0.8185727618222867	-0.8006973055807345	population_reference	-0.03547586798823964	0.9996483258125561	0.03797382866387525	0.03797382866387525	0	0	0.0	0.0	1.4826	1.4826	1.0	1.0	0.009454372027656827	0.0	
0.1	640	1840	2026090901	-0.015625	-0.012498321694076895	-0.014017051968204014	-0.8185727618222867	-0.8006973055807345	population_scale	-0.011121686145451564	0.9998870611276954	0.12644810276571472	0.03756862419943899	0	0	-0.012498321694076903	-0.014017051968203968	1.4826	1.4826	1.0	1.0	2.6367796834847467e-17	0.0	
0.1	640	1840	2026090901	-0.015625	-0.012498321694076895	-0.014017051968204014	-0.8185727618222867	-0.8006973055807345	population_median	-0.011121686145451618	0.9998870611276954	0.12644810276571458	0.037568624199438995	0	0	-0.012498321694076933	-0.014017051968203962	1.4806626157814442	1.4821273150940903	1.0	1.0	6.106226635438361e-17	0.0	
0.1	640	1840	2026090901	-0.015625	-0.012498321694076895	-0.014017051968204014	-0.8185727618222867	-0.8006973055807345	full_fit	0.6980012794199036	1.0241891054065895	0.7255636002847241	0.015766508539152763	0	1	-0.1385458269861693	-0.17238893077488499	0.6221298191257263	0.5934962425984298	0.2078125	0.19375	1.0412182227526046e-10	5.374029289876798e-10	
0.1	640	1841	2026090901	0.053125	0.04805257999799048	0.056688600619183606	0.8425817473672207	0.8548449004520876	population_reference	0.03708798028202853	1.000387033084638	0.03922645065406551	0.03922645065406551	0	0	0.0	0.0	1.4826	1.4826	1.0	1.0	0.03823593728529854	0.0	
0.1	640	1841	2026090901	0.053125	0.04805257999799048	0.056688600619183606	0.8425817473672207	0.8548449004520876	population_scale	0.2432451951028925	1.0032358789765672	0.24016862317377421	0.03639555422541899	0	1	0.048052579997990445	0.056688600619183634	1.4826	1.4826	1.0	1.0	1.9428902930940238e-17	0.0	
0.1	640	1841	2026090901	0.053125	0.04805257999799048	0.056688600619183606	0.8425817473672207	0.8548449004520876	population_median	0.24324519510289247	1.0032358789765672	0.24016862317377421	0.036395554225419	0	1	0.04805257999799045	0.056688600619183606	1.486835612459069	1.482332519902078	1.0	1.0	2.4980018054066023e-17	0.0	
0.1	640	1841	2026090901	0.053125	0.04805257999799048	0.056688600619183606	0.8425817473672207	0.8548449004520876	full_fit	0.9296864314912636	1.137642430232605	0.050114011894352675	0.0041662696906582895	1	1	0.35941979879571934	0.3745180202717233	0.5160102669306804	0.5107665638226205	0.36875	0.3734375	6.010705266845661e-11	1.609561423862526e-10	
0.1	640	1842	2026090901	-0.003125	-0.0067326824578898825	-0.005563842914148384	-0.757909824909935	-0.7627054259458839	population_reference	-0.010098677465904302	0.9999007557334687	0.037981220745424094	0.037981220745424094	0	0	0.0	0.0	1.4826	1.4826	1.0	1.0	0.00454113210433689	0.0	
0.1	640	1842	2026090901	-0.003125	-0.0067326824578898825	-0.005563842914148384	-0.757909824909935	-0.7627054259458839	population_scale	-0.00998054497240966	0.9999019040218421	0.044816512863845234	0.0381242088540811	0	0	-0.00673268245788992	-0.005563842914148366	1.4826	1.4826	1.0	1.0	4.163336342344337e-17	0.0	
0.1	640	1842	2026090901	-0.003125	-0.0067326824578898825	-0.005563842914148384	-0.757909824909935	-0.7627054259458839	population_median	-0.00998054497240966	0.9999019040218421	0.044816512863845234	0.0381242088540811	0	0	-0.0067326824578899	-0.005563842914148404	1.48377454449546	1.4783746080006073	1.0	1.0	3.608224830031759e-17	0.0	
0.1	640	1842	2026090901	-0.003125	-0.0067326824578898825	-0.005563842914148384	-0.757909824909935	-0.7627054259458839	full_fit	-0.008722149895202116	0.9999140585732817	0.06722143497411737	0.03819112117547274	0	0	-0.006586733100760521	-0.009809051845130081	0.8242576396390849	0.744587198864144	0.8140625	0.528125	4.771669726011396e-11	9.035116822790775e-11	
0.1	640	1843	2026090901	0.015625	0.019119461343420113	0.016974200674592634	0.8138809055701619	0.7784678464190375	population_reference	-0.0033896381232182823	0.9999663566113034	0.038477873562536	0.038477873562536	0	0	0.0	0.0	1.4826	1.4826	1.0	1.0	0.012895900002306832	0.0	
0.1	640	1843	2026090901	0.015625	0.019119461343420113	0.016974200674592634	0.8138809055701619	0.7784678464190375	population_scale	0.020274348107200146	1.0002061628679368	0.1254448667237475	0.03892964176438565	0	0	0.019119461343420137	0.016974200674592637	1.4826	1.4826	1.0	1.0	4.4408920985006264e-17	0.0	
0.1	640	1843	2026090901	0.015625	0.019119461343420113	0.016974200674592634	0.8138809055701619	0.7784678464190375	population_median	0.02027434810720001	1.0002061628679368	0.12544486672374713	0.03892964176438565	0	0	0.01911946134342009	0.016974200674592606	1.4842605123424988	1.4765911002920427	1.0	1.0	1.97758476261356e-17	0.0	
0.1	640	1843	2026090901	0.015625	0.019119461343420113	0.016974200674592634	0.8138809055701619	0.7784678464190375	full_fit	0.3264923388606094	1.00595032170334	1.4332290712700657	0.03385062357758097	0	1	0.13687609176735585	0.046524422643436134	0.628622969743971	0.7018636916896399	0.2	0.2953125	9.655679866771293e-11	4.827841056402357e-10	
0.1	640	1844	2026090901	0.084375	0.0866629646904756	0.08476886591558658	0.869596966852137	0.8723778943190047	population_reference	-0.013718424096877575	0.9998560661105405	0.03887080020162395	0.03887080020162395	0	0	0.0	0.0	1.4826	1.4826	1.0	1.0	0.05845336887257224	0.0	
0.1	640	1844	2026090901	0.084375	0.0866629646904756	0.08476886591558658	0.869596966852137	0.8723778943190047	population_scale	0.3943297270252421	1.007024364368268	0.22836326659370546	0.029661640328154437	0	1	0.08666296469047559	0.08476886591558658	1.4826	1.4826	1.0	1.0	1.6653345369377347e-17	0.0	
0.1	640	1844	2026090901	0.084375	0.0866629646904756	0.08476886591558658	0.869596966852137	0.8723778943190047	population_median	0.39432972702524205	1.007024364368268	0.22836326659370546	0.029661640328154444	0	1	0.08666296469047557	0.08476886591558658	1.4872577063119465	1.489549027844011	1.0	1.0	3.8857805861880476e-17	0.0	
0.1	640	1844	2026090901	0.084375	0.0866629646904756	0.08476886591558658	0.869596966852137	0.8723778943190047	full_fit	0.9618985541264348	1.293820635516599	0.013817311259767347	0.0021221703666843123	1	1	0.5286132129407534	0.5198224473594762	0.4091518026068596	0.4167236302653738	0.4171875	0.4203125	4.199335323917808e-11	1.0065823978334084e-10	
0.1	640	1845	2026090901	-0.00625	0.004767874028306517	-0.0022465749435842675	-0.7768590187371889	-0.7890095663353087	population_reference	0.023246928111402613	1.0002334069927148	0.03552176098119638	0.03552176098119638	0	0	0.0	0.0	1.4826	1.4826	1.0	1.0	0.0032158869744411886	0.0	
0.1	640	1845	2026090901	-0.00625	0.004767874028306517	-0.0022465749435842675	-0.7768590187371889	-0.7890095663353087	population_scale	0.022800473666275974	1.000228315802012	0.05946774848339459	0.03545233773115139	0	0	0.0047678740283065265	-0.0022465749435842544	1.4826	1.4826	1.0	1.0	6.938893903907228e-18	0.0	
0.1	640	1845	2026090901	-0.00625	0.004767874028306517	-0.0022465749435842675	-0.7768590187371889	-0.7890095663353087	population_median	0.022800473666275974	1.000228315802012	0.0594677484833946	0.03545233773115139	0	0	0.00476787402830651	-0.002246574943584277	1.478773531478817	1.4764304489087052	1.0	1.0	6.938893903907228e-18	0.0	
0.1	640	1845	2026090901	-0.00625	0.004767874028306517	-0.0022465749435842675	-0.7768590187371889	-0.7890095663353087	full_fit	0.043687768235155494	1.000452094419289	0.3243879345390231	0.035585956667059375	0	0	0.00036187224246537396	-0.020793464671637868	0.7751309264043933	0.6960461997031441	0.684375	0.2484375	7.517889644148568e-11	3.026069150135516e-10	
0.1	640	1846	2026090901	-0.08125	-0.08030013441341352	-0.08183680217302024	-0.8618220480606611	-0.8802053390091333	population_reference	-0.018690386990752483	0.9998080933082172	0.03919228121877762	0.03919228121877762	0	0	0.0	0.0	1.4826	1.4826	1.0	1.0	0.05519816685081631	0.0	
0.1	640	1846	2026090901	-0.08125	-0.08030013441341352	-0.08183680217302024	-0.8618220480606611	-0.8802053390091333	population_scale	0.37835391036925753	1.0064512182768577	0.23525416389382703	0.031395065442609386	0	1	-0.08030013441341351	-0.08183680217302026	1.4826	1.4826	1.0	1.0	1.6653345369377347e-17	0.0	
0.1	640	1846	2026090901	-0.08125	-0.08030013441341352	-0.08183680217302024	-0.8618220480606611	-0.8802053390091333	population_median	0.37835391036925753	1.006451218276858	0.23525416389382703	0.03139506544260939	0	1	-0.08030013441341355	-0.08183680217302022	1.4748314894991048	1.478306157748449	1.0	1.0	1.3877787807814457e-17	0.0	
0.1	640	1846	2026090901	-0.08125	-0.08030013441341352	-0.08183680217302024	-0.8618220480606611	-0.8802053390091333	full_fit	0.956932611969538	1.2538845893369084	0.017678688219493487	0.0025977063510861254	1	1	-0.46287448484167826	-0.5124783489663715	0.4573984454636364	0.4176784076735254	0.4234375	0.43125	4.956501181707651e-11	1.1493329443042426e-10	
0.1	640	1847	2026090901	-0.065625	-0.060845216643930965	-0.06684145087180045	-0.8562269685459485	-0.8777078711221636	population_reference	0.017311545110670314	1.0001579420235067	0.040177710429047525	0.040177710429047525	0	0	0.0	0.0	1.4826	1.4826	1.0	1.0	0.045083940963038215	0.0	
0.1	640	1847	2026090901	-0.065625	-0.060845216643930965	-0.06684145087180045	-0.8562269685459485	-0.8777078711221636	population_scale	0.33193412391243726	1.0044857012472437	0.25949476024898804	0.031058368477306406	0	1	-0.06084521664393092	-0.06684145087180048	1.4826	1.4826	1.0	1.0	5.134781488891349e-17	0.0	
0.1	640	1847	2026090901	-0.065625	-0.060845216643930965	-0.06684145087180045	-0.8562269685459485	-0.8777078711221636	population_median	0.3319341239124376	1.0044857012472437	0.25949476024898793	0.031058368477306395	0	1	-0.060845216643930965	-0.06684145087180049	1.4866315949898272	1.5012578337554783	1.0	1.0	3.053113317719181e-17	0.0	
0.1	640	1847	2026090901	-0.065625	-0.060845216643930965	-0.06684145087180045	-0.8562269685459485	-0.8777078711221636	full_fit	0.9631328192409933	1.250264090589323	0.016167856472585777	0.001924899678541281	1	1	-0.46979650417615676	-0.5057384239612635	0.4347350545339614	0.4173486606377993	0.3984375	0.375	5.84346980525563e-11	1.4665969361759312e-10	
0.1	640	1848	2026090901	0.015625	0.016521597610333578	0.01496178701197271	0.7983980144615708	0.7944918718240508	population_reference	0.01767342581447958	1.0001797010336497	0.03898483636762608	0.03898483636762608	0	0	0.0	0.0	1.4826	1.4826	1.0	1.0	0.0111436649199606	0.0	
0.1	640	1848	2026090901	0.015625	0.016521597610333578	0.01496178701197271	0.7983980144615708	0.7944918718240508	population_scale	0.040763065574312175	1.0004246346183412	0.11916516633331617	0.038840821040096486	0	0	0.016521597610333567	0.014961787011972705	1.4826	1.4826	1.0	1.0	1.6653345369377347e-17	0.0	
0.1	640	1848	2026090901	0.015625	0.016521597610333578	0.01496178701197271	0.7983980144615708	0.7944918718240508	population_median	0.040763065574312175	1.0004246346183412	0.11916516633331617	0.038840821040096486	0	0	0.016521597610333564	0.01496178701197269	1.4805233384044905	1.4933789382153282	1.0	1.0	2.2204460492503132e-17	0.0	
0.1	640	1848	2026090901	0.015625	0.016521597610333578	0.01496178701197271	0.7983980144615708	0.7944918718240508	full_fit	0.22817804517039555	1.002968963429317	1.3466824496084897	0.03640559013372392	0	1	0.0568748525905017	0.04962448020733759	0.689861366865216	0.6971012942831497	0.2640625	0.26875	9.305305970208621e-11	3.462440313157149e-10	
0.1	640	1849	2026090901	-0.034375	-0.03420470582269253	-0.03904101996344228	-0.8193812793773287	-0.836496294058796	population_reference	-0.07505124543892842	0.9992669490165512	0.04080154676696666	0.04080154676696666	0	0	0.0	0.0	1.4826	1.4826	1.0	1.0	0.02633280720588309	0.0	
0.1	640	1849	2026090901	-0.034375	-0.03420470582269253	-0.03904101996344228	-0.8193812793773287	-0.836496294058796	population_scale	0.040978260928405646	1.0004494648275075	0.24255119913879816	0.03792355451976459	0	0	-0.03420470582269256	-0.039041019963442274	1.4826	1.4826	1.0	1.0	2.6367796834847467e-17	0.0	
0.1	640	1849	2026090901	-0.034375	-0.03420470582269253	-0.03904101996344228	-0.8193812793773287	-0.836496294058796	population_median	0.040978260928405646	1.0004494648275075	0.24255119913879816	0.03792355451976459	0	0	-0.03420470582269255	-0.03904101996344227	1.4831359798425818	1.4908224977771334	1.0	1.0	2.914335439641036e-17	0.0	
0.1	640	1849	2026090901	-0.034375	-0.03420470582269253	-0.03904101996344228	-0.8193812793773287	-0.836496294058796	full_fit	0.8620065482789661	1.0682210692663685	0.1720960637778551	0.007997726193330152	1	1	-0.28378806364012027	-0.2459611239746625	0.5494369204207793	0.5843062946687386	0.3046875	0.3078125	7.551225061908084e-11	2.4531888131618385e-10	
0.1	640	1850	2026090901	0.025	0.026505996286911117	0.02467823026808367	0.8275025503946194	0.8008223012626114	population_reference	-0.005540276708328094	0.9999469566689465	0.041574293836075554	0.041574293836075554	0	0	0.0	0.0	1.4826	1.4826	1.0	1.0	0.017878049566242497	0.0	
0.1	640	1850	2026090901	0.025	0.026505996286911117	0.02467823026808367	0.8275025503946194	0.8008223012626114	population_scale	0.056091362372015424	1.0005727634468442	0.1886141329105711	0.04044554766719441	0	0	0.026505996286911155	0.024678230268083686	1.4826	1.4826	1.0	1.0	5.551115123125783e-17	0.0	
0.1	640	1850	2026090901	0.025	0.026505996286911117	0.02467823026808367	0.8275025503946194	0.8008223012626114	population_median	0.056091362372015424	1.0005727634468442	0.1886141329105711	0.04044554766719441	0	0	0.026505996286911145	0.024678230268083662	1.4726983778177962	1.4762739629194348	1.0	1.0	4.4408920985006264e-17	0.0	
0.1	640	1850	2026090901	0.025	0.026505996286911117	0.02467823026808367	0.8275025503946194	0.8008223012626114	full_fit	0.7947156285102972	1.038116687364357	0.3693628850724464	0.012156532891051381	1	1	0.21941263674704797	0.1736829980532116	0.5817326188908173	0.6170568155761373	0.2640625	0.2734375	7.262093149051906e-11	2.656049478818088e-10	
