phase	design	scenario	temperature	aggregation	method	repetitions	n_perm	rejection_rate	wilson_low	wilson_high	median_p_value	mean_profile_weight	sd_profile_weight	total_rooms	minimum_rooms	maximum_rooms	size_cv	mean_positive_probability	mean_radius_product	mean_dyad_product	covariate_center_correlation	scale_ratio
seed2	balanced	mixed_covariate	8.0	room_equal	cv_retrained	300	199	0.31	0.26034352510199493	0.3644608039633325	0.1175	0.6040665596592554	0.19960434584967995	72.0	12.0	12.0	0.0	0.49912037037037027	0.40874451663653644	0.42294948341081456	0.9002560687445004	1.8048711320065514
seed2	balanced	mixed_covariate	8.0	room_equal	cv_standardized	300	199	0.27	0.22290402938898543	0.32291173737430573	0.155	0.5330692153605128	0.3692671637570959	72.0	12.0	12.0	0.0	0.49912037037037027	0.40874451663653644	0.42294948341081456	0.9002560687445004	1.8048711320065514
seed2	balanced	mixed_covariate	16.0	building_equal	profile	300	199	0.31666666666666665	0.26662835068573615	0.37134073876326396	0.115	0.6518484614661288	0.2826943855230267	72.0	12.0	12.0	0.0	0.49912037037037027	0.40874451663653644	0.42294948341081456	0.9002560687445004	1.8048711320065514
seed2	balanced	mixed_covariate	16.0	building_equal	mantel	300	199	0.3433333333333333	0.29188793516981404	0.398740195813877	0.09	0.6518484614661288	0.2826943855230267	72.0	12.0	12.0	0.0	0.49912037037037027	0.40874451663653644	0.42294948341081456	0.9002560687445004	1.8048711320065514
seed2	balanced	mixed_covariate	16.0	building_equal	nested_max	300	199	0.31666666666666665	0.26662835068573615	0.37134073876326396	0.11	0.6518484614661288	0.2826943855230267	72.0	12.0	12.0	0.0	0.49912037037037027	0.40874451663653644	0.42294948341081456	0.9002560687445004	1.8048711320065514
seed2	balanced	mixed_covariate	16.0	building_equal	standardized_max	300	199	0.3233333333333333	0.2729253960837475	0.37820845374892526	0.1	0.6518484614661288	0.2826943855230267	72.0	12.0	12.0	0.0	0.49912037037037027	0.40874451663653644	0.42294948341081456	0.9002560687445004	1.8048711320065514
seed2	balanced	mixed_covariate	16.0	building_equal	cv_retrained	300	199	0.26	0.21362060325993487	0.3124480229278472	0.135	0.6518484614661288	0.2826943855230267	72.0	12.0	12.0	0.0	0.49912037037037027	0.40874451663653644	0.42294948341081456	0.9002560687445004	1.8048711320065514
seed2	balanced	mixed_covariate	16.0	building_equal	cv_standardized	300	199	0.25333333333333335	0.20744975020452644	0.30545411559958296	0.17	0.5370575730295171	0.3993838117726957	72.0	12.0	12.0	0.0	0.49912037037037027	0.40874451663653644	0.42294948341081456	0.9002560687445004	1.8048711320065514
seed2	balanced	mixed_covariate	16.0	sqrt_rooms	profile	300	199	0.31666666666666665	0.26662835068573615	0.37134073876326396	0.115	0.6518484614661291	0.2826943855230268	72.0	12.0	12.0	0.0	0.49912037037037027	0.40874451663653644	0.42294948341081456	0.9002560687445004	1.8048711320065514
seed2	balanced	mixed_covariate	16.0	sqrt_rooms	mantel	300	199	0.3433333333333333	0.29188793516981404	0.398740195813877	0.09	0.6518484614661291	0.2826943855230268	72.0	12.0	12.0	0.0	0.49912037037037027	0.40874451663653644	0.42294948341081456	0.9002560687445004	1.8048711320065514
seed2	balanced	mixed_covariate	16.0	sqrt_rooms	nested_max	300	199	0.31666666666666665	0.26662835068573615	0.37134073876326396	0.11	0.6518484614661291	0.2826943855230268	72.0	12.0	12.0	0.0	0.49912037037037027	0.40874451663653644	0.42294948341081456	0.9002560687445004	1.8048711320065514
seed2	balanced	mixed_covariate	16.0	sqrt_rooms	standardized_max	300	199	0.3233333333333333	0.2729253960837475	0.37820845374892526	0.1	0.6518484614661291	0.2826943855230268	72.0	12.0	12.0	0.0	0.49912037037037027	0.40874451663653644	0.42294948341081456	0.9002560687445004	1.8048711320065514
seed2	balanced	mixed_covariate	16.0	sqrt_rooms	cv_retrained	300	199	0.26	0.21362060325993487	0.3124480229278472	0.135	0.6518484614661291	0.2826943855230268	72.0	12.0	12.0	0.0	0.49912037037037027	0.40874451663653644	0.42294948341081456	0.9002560687445004	1.8048711320065514
seed2	balanced	mixed_covariate	16.0	sqrt_rooms	cv_standardized	300	199	0.25333333333333335	0.20744975020452644	0.30545411559958296	0.17	0.5370575730295172	0.39938381177269583	72.0	12.0	12.0	0.0	0.49912037037037027	0.40874451663653644	0.42294948341081456	0.9002560687445004	1.8048711320065514
seed2	balanced	mixed_covariate	16.0	room_equal	profile	300	199	0.31666666666666665	0.26662835068573615	0.37134073876326396	0.115	0.651848461466129	0.2826943855230267	72.0	12.0	12.0	0.0	0.49912037037037027	0.40874451663653644	0.42294948341081456	0.9002560687445004	1.8048711320065514
seed2	balanced	mixed_covariate	16.0	room_equal	mantel	300	199	0.3433333333333333	0.29188793516981404	0.398740195813877	0.09	0.651848461466129	0.2826943855230267	72.0	12.0	12.0	0.0	0.49912037037037027	0.40874451663653644	0.42294948341081456	0.9002560687445004	1.8048711320065514
seed2	balanced	mixed_covariate	16.0	room_equal	nested_max	300	199	0.31666666666666665	0.26662835068573615	0.37134073876326396	0.11	0.651848461466129	0.2826943855230267	72.0	12.0	12.0	0.0	0.49912037037037027	0.40874451663653644	0.42294948341081456	0.9002560687445004	1.8048711320065514
seed2	balanced	mixed_covariate	16.0	room_equal	standardized_max	300	199	0.3233333333333333	0.2729253960837475	0.37820845374892526	0.1	0.651848461466129	0.2826943855230267	72.0	12.0	12.0	0.0	0.49912037037037027	0.40874451663653644	0.42294948341081456	0.9002560687445004	1.8048711320065514
seed2	balanced	mixed_covariate	16.0	room_equal	cv_retrained	300	199	0.26	0.21362060325993487	0.3124480229278472	0.135	0.651848461466129	0.2826943855230267	72.0	12.0	12.0	0.0	0.49912037037037027	0.40874451663653644	0.42294948341081456	0.9002560687445004	1.8048711320065514
seed2	balanced	mixed_covariate	16.0	room_equal	cv_standardized	300	199	0.25333333333333335	0.20744975020452644	0.30545411559958296	0.17	0.5370575730295171	0.3993838117726957	72.0	12.0	12.0	0.0	0.49912037037037027	0.40874451663653644	0.42294948341081456	0.9002560687445004	1.8048711320065514
seed2	moderately_unequal	conditional_null	0.0	building_equal	profile	300	199	0.05333333333333334	0.03309191251909646	0.08486914177483133	0.5275000000000001	0.4999999999999999	5.551115123125783e-17	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.0	building_equal	mantel	300	199	0.07333333333333333	0.04892399383922859	0.10853134160571733	0.51	0.4999999999999999	5.551115123125783e-17	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.0	building_equal	nested_max	300	199	0.056666666666666664	0.03567747646328951	0.08886595802247463	0.52	0.4999999999999999	5.551115123125783e-17	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.0	building_equal	standardized_max	300	199	0.07666666666666666	0.051627611786607464	0.1124101038501748	0.5075000000000001	0.4999999999999999	5.551115123125783e-17	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.0	building_equal	cv_retrained	300	199	0.04666666666666667	0.027998933682334012	0.07679736022792105	0.5275000000000001	0.4999999999999999	5.551115123125783e-17	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.0	building_equal	cv_standardized	300	199	0.05	0.03053164062934728	0.08084703347274415	0.5025	0.4999999999999999	5.551115123125783e-17	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.0	sqrt_rooms	profile	300	199	0.05333333333333334	0.03309191251909646	0.08486914177483133	0.5275000000000001	0.5	0.0	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.0	sqrt_rooms	mantel	300	199	0.07333333333333333	0.04892399383922859	0.10853134160571733	0.51	0.5	0.0	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.0	sqrt_rooms	nested_max	300	199	0.056666666666666664	0.03567747646328951	0.08886595802247463	0.52	0.5	0.0	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.0	sqrt_rooms	standardized_max	300	199	0.07666666666666666	0.051627611786607464	0.1124101038501748	0.5075000000000001	0.5	0.0	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.0	sqrt_rooms	cv_retrained	300	199	0.05333333333333334	0.03309191251909646	0.08486914177483133	0.525	0.5	0.0	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.0	sqrt_rooms	cv_standardized	300	199	0.056666666666666664	0.03567747646328951	0.08886595802247463	0.495	0.5	0.0	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.0	room_equal	profile	300	199	0.05333333333333334	0.03309191251909646	0.08486914177483133	0.5275000000000001	0.5	0.0	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.0	room_equal	mantel	300	199	0.07333333333333333	0.04892399383922859	0.10853134160571733	0.51	0.5	0.0	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.0	room_equal	nested_max	300	199	0.056666666666666664	0.03567747646328951	0.08886595802247463	0.52	0.5	0.0	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.0	room_equal	standardized_max	300	199	0.07666666666666666	0.051627611786607464	0.1124101038501748	0.5075000000000001	0.5	0.0	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.0	room_equal	cv_retrained	300	199	0.07	0.046236944827176336	0.10463601042593323	0.52	0.5	0.0	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.0	room_equal	cv_standardized	300	199	0.06666666666666667	0.043567515545158274	0.10072305951611496	0.485	0.5	0.0	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.1	building_equal	profile	300	199	0.05333333333333334	0.03309191251909646	0.08486914177483133	0.5275000000000001	0.5000233218957595	0.0034718518204703125	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.1	building_equal	mantel	300	199	0.07333333333333333	0.04892399383922859	0.10853134160571733	0.51	0.5000233218957595	0.0034718518204703125	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.1	building_equal	nested_max	300	199	0.056666666666666664	0.03567747646328951	0.08886595802247463	0.52	0.5000233218957595	0.0034718518204703125	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.1	building_equal	standardized_max	300	199	0.07666666666666666	0.051627611786607464	0.1124101038501748	0.5075000000000001	0.5000233218957595	0.0034718518204703125	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.1	building_equal	cv_retrained	300	199	0.04666666666666667	0.027998933682334012	0.07679736022792105	0.5275000000000001	0.5000233218957595	0.0034718518204703125	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.1	building_equal	cv_standardized	300	199	0.04666666666666667	0.027998933682334012	0.07679736022792105	0.5	0.4999678043234375	0.011193000017125282	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.1	sqrt_rooms	profile	300	199	0.05333333333333334	0.03309191251909646	0.08486914177483133	0.5275000000000001	0.5000496405340562	0.003165200465516419	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.1	sqrt_rooms	mantel	300	199	0.07333333333333333	0.04892399383922859	0.10853134160571733	0.51	0.5000496405340562	0.003165200465516419	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.1	sqrt_rooms	nested_max	300	199	0.056666666666666664	0.03567747646328951	0.08886595802247463	0.52	0.5000496405340562	0.003165200465516419	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.1	sqrt_rooms	standardized_max	300	199	0.07666666666666666	0.051627611786607464	0.1124101038501748	0.5075000000000001	0.5000496405340562	0.003165200465516419	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.1	sqrt_rooms	cv_retrained	300	199	0.056666666666666664	0.03567747646328951	0.08886595802247463	0.5225	0.5000496405340562	0.003165200465516419	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.1	sqrt_rooms	cv_standardized	300	199	0.056666666666666664	0.03567747646328951	0.08886595802247463	0.495	0.5000689450975282	0.010736870528527176	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.1	room_equal	profile	300	199	0.05333333333333334	0.03309191251909646	0.08486914177483133	0.5275000000000001	0.5000759650159777	0.0029470333725027044	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.1	room_equal	mantel	300	199	0.07333333333333333	0.04892399383922859	0.10853134160571733	0.51	0.5000759650159777	0.0029470333725027044	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.1	room_equal	nested_max	300	199	0.056666666666666664	0.03567747646328951	0.08886595802247463	0.52	0.5000759650159777	0.0029470333725027044	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.1	room_equal	standardized_max	300	199	0.07666666666666666	0.051627611786607464	0.1124101038501748	0.5075000000000001	0.5000759650159777	0.0029470333725027044	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.1	room_equal	cv_retrained	300	199	0.07	0.046236944827176336	0.10463601042593323	0.52	0.5000759650159777	0.0029470333725027044	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.1	room_equal	cv_standardized	300	199	0.06666666666666667	0.043567515545158274	0.10072305951611496	0.485	0.5001705497612605	0.010551469249894982	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.25	building_equal	profile	300	199	0.05333333333333334	0.03309191251909646	0.08486914177483133	0.5275000000000001	0.5000586119269552	0.00867699900771733	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.25	building_equal	mantel	300	199	0.07333333333333333	0.04892399383922859	0.10853134160571733	0.51	0.5000586119269552	0.00867699900771733	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.25	building_equal	nested_max	300	199	0.056666666666666664	0.03567747646328951	0.08886595802247463	0.52	0.5000586119269552	0.00867699900771733	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.25	building_equal	standardized_max	300	199	0.07666666666666666	0.051627611786607464	0.1124101038501748	0.5075000000000001	0.5000586119269552	0.00867699900771733	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.25	building_equal	cv_retrained	300	199	0.04666666666666667	0.027998933682334012	0.07679736022792105	0.53	0.5000586119269552	0.00867699900771733	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.25	building_equal	cv_standardized	300	199	0.05	0.03053164062934728	0.08084703347274415	0.505	0.499935213141827	0.02788726112882658	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.25	sqrt_rooms	profile	300	199	0.05333333333333334	0.03309191251909646	0.08486914177483133	0.5275000000000001	0.5001242345930685	0.00791107461879575	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.25	sqrt_rooms	mantel	300	199	0.07333333333333333	0.04892399383922859	0.10853134160571733	0.51	0.5001242345930685	0.00791107461879575	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.25	sqrt_rooms	nested_max	300	199	0.056666666666666664	0.03567747646328951	0.08886595802247463	0.52	0.5001242345930685	0.00791107461879575	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.25	sqrt_rooms	standardized_max	300	199	0.07666666666666666	0.051627611786607464	0.1124101038501748	0.5075000000000001	0.5001242345930685	0.00791107461879575	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.25	sqrt_rooms	cv_retrained	300	199	0.056666666666666664	0.03567747646328951	0.08886595802247463	0.5275000000000001	0.5001242345930685	0.00791107461879575	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.25	sqrt_rooms	cv_standardized	300	199	0.06666666666666667	0.043567515545158274	0.10072305951611496	0.4975	0.5001838318561109	0.026758856179387825	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.25	room_equal	profile	300	199	0.05333333333333334	0.03309191251909646	0.08486914177483133	0.5275000000000001	0.50018995733512	0.007366043976885721	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.25	room_equal	mantel	300	199	0.07333333333333333	0.04892399383922859	0.10853134160571733	0.51	0.50018995733512	0.007366043976885721	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.25	room_equal	nested_max	300	199	0.056666666666666664	0.03567747646328951	0.08886595802247463	0.52	0.50018995733512	0.007366043976885721	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.25	room_equal	standardized_max	300	199	0.07666666666666666	0.051627611786607464	0.1124101038501748	0.5075000000000001	0.50018995733512	0.007366043976885721	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.25	room_equal	cv_retrained	300	199	0.07	0.046236944827176336	0.10463601042593323	0.5225	0.50018995733512	0.007366043976885721	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.25	room_equal	cv_standardized	300	199	0.06333333333333334	0.040916882383915276	0.09679131248552161	0.495	0.5004361836395184	0.02629774217762098	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.5	building_equal	profile	300	199	0.05333333333333334	0.03309191251909646	0.08486914177483133	0.5275000000000001	0.5001194072791987	0.017335263340655195	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.5	building_equal	mantel	300	199	0.07333333333333333	0.04892399383922859	0.10853134160571733	0.51	0.5001194072791987	0.017335263340655195	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.5	building_equal	nested_max	300	199	0.056666666666666664	0.03567747646328951	0.08886595802247463	0.52	0.5001194072791987	0.017335263340655195	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.5	building_equal	standardized_max	300	199	0.07666666666666666	0.051627611786607464	0.1124101038501748	0.5075000000000001	0.5001194072791987	0.017335263340655195	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.5	building_equal	cv_retrained	300	199	0.04666666666666667	0.027998933682334012	0.07679736022792105	0.525	0.5001194072791987	0.017335263340655195	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.5	building_equal	cv_standardized	300	199	0.05333333333333334	0.03309191251909646	0.08486914177483133	0.5	0.49997651160413775	0.055121222112017684	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.5	sqrt_rooms	profile	300	199	0.05333333333333334	0.03309191251909646	0.08486914177483133	0.5275000000000001	0.5002494163504679	0.015808420297753804	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.5	sqrt_rooms	mantel	300	199	0.07333333333333333	0.04892399383922859	0.10853134160571733	0.51	0.5002494163504679	0.015808420297753804	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.5	sqrt_rooms	nested_max	300	199	0.056666666666666664	0.03567747646328951	0.08886595802247463	0.52	0.5002494163504679	0.015808420297753804	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.5	sqrt_rooms	standardized_max	300	199	0.07666666666666666	0.051627611786607464	0.1124101038501748	0.5075000000000001	0.5002494163504679	0.015808420297753804	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.5	sqrt_rooms	cv_retrained	300	199	0.05	0.03053164062934728	0.08084703347274415	0.53	0.5002494163504679	0.015808420297753804	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.5	sqrt_rooms	cv_standardized	300	199	0.06333333333333334	0.040916882383915276	0.09679131248552161	0.505	0.5004451669074015	0.05294420638647297	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.5	room_equal	profile	300	199	0.05333333333333334	0.03309191251909646	0.08486914177483133	0.5275000000000001	0.50038023255392	0.014721113547432964	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.5	room_equal	mantel	300	199	0.07333333333333333	0.04892399383922859	0.10853134160571733	0.51	0.50038023255392	0.014721113547432964	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.5	room_equal	nested_max	300	199	0.056666666666666664	0.03567747646328951	0.08886595802247463	0.52	0.50038023255392	0.014721113547432964	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.5	room_equal	standardized_max	300	199	0.07666666666666666	0.051627611786607464	0.1124101038501748	0.5075000000000001	0.50038023255392	0.014721113547432964	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
seed2	moderately_unequal	conditional_null	0.5	room_equal	cv_retrained	300	199	0.07333333333333333	0.04892399383922859	0.10853134160571733	0.5225	0.50038023255392	0.014721113547432964	72.0	6.0	20.0	0.3967460238079361	0.5414583333333334	0.007684031523594681	-0.00832294523743872	0.8926455131323993	2.5790691357091258
