phase	node_strength	dyad_strength	raw_strength_ratio	fisher_z_strength_ratio	dyadic_weight	node_weight	repetitions	n_perm	profile_power	mantel_power	power_difference	paired_standard_error	paired_ci_low	paired_ci_high	profile_only_rejections	mantel_only_rejections	both_reject	neither_reject	maximum_huber_cdelta_pearson_p_difference
replication	0.35	0.65	0.5384615384615384	0.4713586535697024	0.225	0.775	400	199	0.2375	0.2275	0.01	0.01458704750411193	-0.01859061310805938	0.038590613108059384	19	15	76	290	0.0
replication	0.35	0.65	0.5384615384615384	0.4713586535697024	0.25	0.75	400	199	0.2175	0.22	-0.0025	0.014378847420180524	-0.030682540943553827	0.02568254094355383	16	17	71	296	0.0
replication	0.35	0.65	0.5384615384615384	0.4713586535697024	0.275	0.725	400	199	0.205	0.215	-0.01	0.015010439141078455	-0.03942046071651377	0.019420460716513772	16	20	66	298	0.0
replication	0.35	0.65	0.5384615384615384	0.4713586535697024	0.3	0.7	400	199	0.2025	0.2175	-0.015	0.014576305144967222	-0.043569558084135755	0.013569558084135756	14	20	67	299	0.0
replication	0.35	0.8	0.43749999999999994	0.3326412402636036	0.0	1.0	400	199	0.5825	0.51	0.0725	0.01921020444678343	0.03484799928430447	0.11015200071569552	45	16	188	151	0.0
replication	0.35	0.8	0.43749999999999994	0.3326412402636036	0.025	0.975	400	199	0.5525	0.46	0.0925	0.021471187781813672	0.0504164719476452	0.1345835280523548	57	20	164	159	0.0
replication	0.35	0.8	0.43749999999999994	0.3326412402636036	0.05	0.95	400	199	0.49	0.4375	0.0525	0.020319734348903905	0.012673320676148347	0.09232667932385165	44	23	152	181	0.0
replication	0.35	0.8	0.43749999999999994	0.3326412402636036	0.075	0.925	400	199	0.4475	0.395	0.0525	0.020319734348903905	0.012673320676148347	0.09232667932385165	44	23	135	198	0.0
replication	0.35	0.8	0.43749999999999994	0.3326412402636036	0.1	0.9	400	199	0.4025	0.35	0.0525	0.01803253464614476	0.017156232093556274	0.08784376790644371	37	16	124	223	0.0
replication	0.35	0.8	0.43749999999999994	0.3326412402636036	0.125	0.875	400	199	0.38	0.325	0.055	0.017839088617605074	0.020035386309494058	0.08996461369050594	37	15	115	233	0.0
replication	0.35	0.8	0.43749999999999994	0.3326412402636036	0.15	0.85	400	199	0.34	0.3175	0.0225	0.01712359245445785	-0.011062241210737386	0.056062241210737385	28	19	108	245	0.0
replication	0.55	0.45	1.2222222222222223	1.275801440362639	0.2	0.8	400	199	0.375	0.365	0.01	0.02001878816760016	-0.029236824808496306	0.04923682480849631	34	30	116	220	0.0
replication	0.55	0.45	1.2222222222222223	1.275801440362639	0.225	0.775	400	199	0.3275	0.3175	0.01	0.019382704224582395	-0.027990100280181493	0.0479901002801815	32	28	99	241	0.0
replication	0.55	0.45	1.2222222222222223	1.275801440362639	0.25	0.75	400	199	0.3	0.3025	-0.0025	0.01716014427032728	-0.03613388276984147	0.031133882769841466	23	24	97	256	0.0
replication	0.55	0.45	1.2222222222222223	1.275801440362639	0.275	0.725	400	199	0.27	0.2875	-0.0175	0.016768641667064033	-0.050366537667445505	0.015366537667445501	19	26	89	266	0.0
replication	0.55	0.45	1.2222222222222223	1.275801440362639	0.3	0.7	400	199	0.245	0.2625	-0.0175	0.015607477643616535	-0.04809065618148841	0.013090656181488407	16	23	82	279	0.0
replication	0.55	0.45	1.2222222222222223	1.275801440362639	0.325	0.675	400	199	0.2375	0.245	-0.0075	0.01562753738795816	-0.038129973280397994	0.02312997328039799	18	21	77	284	0.0
replication	0.55	0.45	1.2222222222222223	1.275801440362639	0.35	0.65	400	199	0.2175	0.235	-0.0175	0.015607477643616535	-0.04809065618148841	0.013090656181488407	16	23	71	290	0.0
replication	0.55	0.65	0.8461538461538461	0.7976039539662141	0.1	0.9	400	199	0.615	0.5325	0.0825	0.02006841369092673	0.04316590916578362	0.1218340908342164	50	17	196	137	0.0
replication	0.55	0.65	0.8461538461538461	0.7976039539662141	0.125	0.875	400	199	0.535	0.4825	0.0525	0.018714565514753877	0.015819451591082397	0.08918054840891759	39	18	175	168	0.0
replication	0.55	0.65	0.8461538461538461	0.7976039539662141	0.15	0.85	400	199	0.49	0.4575	0.0325	0.019157947237527555	-0.005049576585554008	0.07004957658555401	36	23	160	181	0.0
replication	0.55	0.65	0.8461538461538461	0.7976039539662141	0.175	0.825	400	199	0.4425	0.4275	0.015	0.01937462102467101	-0.022974257208355178	0.05297425720835518	33	27	144	196	0.0
